source,target,maxflow,degree_centrality,link_type,closeness_centrality,eigenvector_centrality,id,length,betweenness_centrality,link_category,katz_centrality
W_JIN1044,W_JVN1054,0.0379633455163404,0.0031725888324873096,Water,0.0003679634539951905,-1.7914420479424213e-18,W_PMA668,18.845,0.31297458066302075,Water pipe,-0.020442432523476307
W_JIN1051,W_JVN1052,0.0127070923438832,0.0025380710659898475,Water,0.00034187295912406956,1.043290786703998e-18,W_PMA666,23.69,0.14712282203889027,Water pipe,-0.039379157774356605
W_JIN1051,W_JVN1063,0.0127070923438832,0.0025380710659898475,Water,0.00034294957229775546,-1.0101439278252226e-18,W_PMA675,20.04,0.1481882646804155,Water pipe,-0.032468845185198415
W_JVN1055,W_JVN1056,0.0379633455163404,0.0025380710659898475,Water,0.00036376829577938416,4.799072118341174e-19,W_PMA669,185.762,0.3114182618800073,Water pipe,-0.0040862179689805855
W_JVN1061,W_JIN1062,0.038237086871269,0.0038071065989847713,Water,0.0003288689568438284,-8.73229702598674e-18,W_PMA674,347.55,0.26869433384084024,Water pipe,-0.0042809277142315
W_JIN1062,W_JVN1078,0.0388703547163644,0.0038071065989847713,Water,0.00032175937852725237,1.3605983153364454e-18,W_PMA690,32.96,0.15031432167354966,Water pipe,0.032265496845850186
W_JIN1062,W_JVN1283,0.0005323235321731,0.004441624365482233,Water,0.00032158580025960163,-8.969435207298666e-18,W_PMA730,35.711,0.0385667704212522,Water pipe,-0.0059466738350678495
W_JIN1066,W_JVN1075,0.000910864706794,0.004441624365482233,Water,0.00030416375961169666,5.753488086932132e-17,W_PMA686,24.13,0.08141301513829831,Water pipe,0.03653991466207893
W_JVN1067,W_JIN1068,0.0004850058810611,0.0038071065989847713,Water,0.00028785790876464343,4.454256331634847e-19,W_PMA680,21.201,0.0373468225024061,Water pipe,0.03432415616093788
W_JIN1068,W_JVN1140,0.0,0.0038071065989847713,Water,0.00028131501397829153,-9.711607264184188e-19,W_PMA740,352.963,0.0025348522060456625,Water pipe,-0.0027511599922886904
W_JIN1068,W_JVN1248,0.0001774411773862,0.004441624365482233,Water,0.00028806272303965637,-7.746746874199346e-19,W_PMA741,10.8,0.027529299672641942,Water pipe,-0.03300084024277618
W_JVN1079,W_JIN1530,0.0388703547163644,0.0031725888324873096,Water,0.0003204032347356722,-2.8954178667874214e-18,W_PMA691,28.043,0.1481882646804155,Water pipe,0.007425515429013457
W_JIN1530,W_JIN1531,0.0388857767642233,0.0038071065989847713,Water,0.00031704932017900117,1.0408231920886344e-18,W_PMA1056,129.962,0.14605576996739295,Water pipe,-0.009383925363250448
W_JIN1080,W_JVN1126,0.0,0.004441624365482233,Water,0.00029808394643573657,-1.1638416407298032e-17,W_PMA728,343.44,0.0025348522060456625,Water pipe,-0.0001065603478658003
W_JIN1080,W_JIN1532,0.0389050543240513,0.005076142131979695,Water,0.0003070998977002669,-1.446657234410975e-17,W_PMA1058,70.421,0.14177146738168275,Water pipe,-0.007464525282513145
W_JVN1092,W_JIN1093,0.023905273476376,0.0031725888324873096,Water,0.00027602999806953957,1.0471720582380728e-17,W_PMA701,56.365,0.07558687863932352,Water pipe,-0.018340979994193214
W_JIN1099,W_JVN1101,0.021859479564882,0.0025380710659898475,Water,0.0002605875182646452,-5.5673029571096955e-18,W_PMA707,56.737,0.06262774850403484,Water pipe,-0.007742982713686521
W_JIN1107,W_JIN1108,0.0003814781579554,0.0038071065989847713,Water,0.0002886287682155645,4.760992190768307e-18,W_PMA713,1.175,0.0361252651535879,Water pipe,-0.0244409834978173
W_JIN1107,W_JVN1138,0.0006653840417602,0.0031725888324873096,Water,0.00028901675462953503,-2.6998115382684435e-18,W_PMA738,18.42,0.05187997515040123,Water pipe,-0.07143109646245784
W_JIN1110,W_JIN1111,0.0001796843659452,0.0038071065989847713,Water,0.00030586593780307776,-7.710771973517926e-17,W_PMA715,9.303,0.028762123031264786,Water pipe,-0.07090626469321777
W_JIN1110,W_JVN1168,0.0001796843659452,0.0025380710659898475,Water,0.00030531112661097697,-3.05997812969203e-18,W_PMA760,15.151,0.027529299672641942,Water pipe,-0.13910375708129777
W_JIN1111,W_JVN1112,0.0002592781229662,0.0038071065989847713,Water,0.0003056739201196595,-7.610726487008932e-17,W_PMA716,17.57,0.01760877332466387,Water pipe,0.0345791097366275
W_JIN1111,W_JVN1136,0.0010594335273615,0.0038071065989847713,Water,0.0003100936103902486,-1.1160393080384314e-16,W_PMA736,186.375,0.09865001013940881,Water pipe,0.015119950489534557
W_JIN1111,W_JVN1137,0.0006653840417602,0.0038071065989847713,Water,0.0002977428990639408,-1.4978700528938668e-16,W_PMA737,398.34,0.054279635238791125,Water pipe,-0.009501247884495427
W_JVN1118,W_JIN1032,0.0,0.0019035532994923856,Water,0.00028950892699862826,-2.848947840890927e-18,W_PMA721,8.564,0.0012682308180088776,Water pipe,0.5226688860447245
W_JIN1124,W_JVN1125,0.0117092550071846,0.0038071065989847713,Water,0.0003232051880782765,7.990230997034452e-19,W_PMA727,22.792,0.031222941458594194,Water pipe,-0.03953928468280987
W_JIN1124,W_JVN1133,0.0010594335273615,0.0038071065989847713,Water,0.000323334301989729,3.8354736345471896e-19,W_PMA734,19.21,0.10318538380076545,Water pipe,-0.03285801948359885
W_JVN1129,W_JVN1130,0.0127070923438832,0.0025380710659898475,Water,0.00034789787066311334,9.459897502334804e-18,W_PMA731,174.411,0.15031432167354966,Water pipe,-0.004334243737144175
W_JVN1134,W_JVN1135,0.0010594335273615,0.0025380710659898475,Water,0.00031850211619597376,-1.0834128504460425e-17,W_PMA735,192.204,0.10092091583003132,Water pipe,-0.003999440888339644
W_JVN1248,W_JVN1249,0.0001774411773862,0.0031725888324873096,Water,0.00028741960495496245,1.4524425279899597e-19,W_PMA822,21.11,0.02505882466547998,Water pipe,-0.06362394346635684
W_JIN1516,W_JVN1157,0.0,0.0031725888324873096,Water,0.00027379583493408266,9.751219380347295e-19,W_PMA753,3.94,0.003799864164110355,Water pipe,0.2429503570892787
W_JIN1516,W_JIN1156,0.0,0.0025380710659898475,Water,0.00027363589544840286,-4.1548223546464783e-19,W_PMA1046,4.615,0.0012682308180088776,Water pipe,0.25093437380079464
W_JIN1514,W_JVN1177,0.0115262439693862,0.0025380710659898475,Water,0.0003013084433324682,-5.437719802264842e-18,W_PMA766,154.475,0.012609883831344613,Water pipe,-0.002850396746419058
W_JVN1181,W_JVN1182,0.0,0.0025380710659898475,Water,0.0003058665177670263,-7.255716809807591e-18,W_PMA770,243.38,0.005063266692202955,Water pipe,-0.0029417662249634153
W_JVN1183,W_JIN1502,0.0,0.0031725888324873096,Water,0.00031530681866455445,-9.308357341603957e-18,W_PMA771,149.926,0.007585243458471878,Water pipe,-0.00603861460087515
W_JVN1191,W_JIN1192,0.0001289035691405,0.0031725888324873096,Water,0.0003383653027662783,-4.425708433227548e-18,W_PMA777,22.07,0.02505882466547998,Water pipe,-0.039621912343991025
W_JIN1192,W_JVN1245,0.0,0.0031725888324873096,Water,0.0003384175567109669,-5.99421488174921e-18,W_PMA820,19.78,0.005063266692202955,Water pipe,-0.03605120372184027
W_JVN1198,W_JIN1199,0.0003296255216539,0.0038071065989847713,Water,0.00036163341900410744,4.0414198640696566e-18,W_PMA783,28.55,0.04343046779691569,Water pipe,-0.027253884320961416
W_JIN1199,W_JVN1242,0.0127070923438832,0.0038071065989847713,Water,0.0003617931335295907,2.4071207490889873e-18,W_PMA818,26.922,0.1545471225001529,Water pipe,-0.027444084926287797
W_JVN1207,W_JIN1208,0.0129988845009837,0.0038071065989847713,Water,0.000383787855632612,8.712812985080952e-19,W_PMA790,34.552,0.2043090878072804,Water pipe,-0.025591037995802417
W_JIN1208,W_JVN1237,0.0378635841446558,0.0038071065989847713,Water,0.00038418386361113423,3.0890673815309058e-18,W_PMA815,26.931,0.32818369389929475,Water pipe,-0.01624305040302566
W_JVN1212,W_JIN1213,0.0364190815275667,0.0031725888324873096,Water,0.0003950417987869308,4.810056612463225e-18,W_PMA795,27.74,0.4414360621754987,Water pipe,-0.021988468718617996
W_JIN1213,W_JVN1234,0.0002129294128642,0.0031725888324873096,Water,0.00039449977268666853,5.426596119806053e-18,W_PMA813,24.17,0.028762123031264786,Water pipe,-0.0174346087428136
W_JIN1503,W_JVN1219,0.0362846205471598,0.0031725888324873096,Water,0.0004057310928023999,-8.751156519124973e-18,W_PMA1033,8.88,0.4553077391049638,Water pipe,0.09121719172848759
W_JIN1230,W_JVN1231,0.0361978715284827,0.004441624365482233,Water,0.00042579030804050185,1.1830136220069905e-17,W_PMA809,49.914,0.4701869191969588,Water pipe,0.020107681794066537
W_JIN1230,W_JVN1447,0.0,0.004441624365482233,Water,0.00042391055268794256,1.3818447258592664e-17,W_PMA993,30.343,0.028762123031264786,Water pipe,0.025289274838307504
W_JIN1230,W_JIN1535,0.0,0.0038071065989847717,Water,0.0004171974512241289,-5.837770932732831e-18,W_PMA1076,184.895,0.0012682308180088776,Water pipe,-0.015453995346815977
W_JIN1505,W_JVN1233,0.036158834471536,0.0025380710659898475,Water,0.0004342978467802926,-5.0976091867921404e-18,W_PMA1035,37.079,0.47292455957948815,Water pipe,-0.019793851303456747
W_JVN1235,W_JVN1236,0.0002129294128642,0.0025380710659898475,Water,0.00038740102494319486,4.005720740498927e-18,W_PMA814,167.73,0.026294866884047006,Water pipe,-0.004553977191141549
W_JVN1238,W_JVN1239,0.0378635841446558,0.0025380710659898475,Water,0.00038000749836294056,2.061761634660087e-18,W_PMA816,167.741,0.326691752315165,Water pipe,-0.0045553567651059924
W_JVN1240,W_JVN1241,0.0378635841446558,0.0025380710659898475,Water,0.00037281843623173283,-1.6409887388148417e-17,W_PMA817,174.452,0.3251933730111469,Water pipe,-0.004353305252867841
W_JVN1243,W_JVN1244,0.0127070923438832,0.0025380710659898475,Water,0.0003566814984728351,1.6595795919544974e-17,W_PMA819,163.428,0.15243394094679547,Water pipe,-0.004640864617932802
W_JVN1246,W_JVN1132,0.0,0.0025380710659898475,Water,0.0003326648195195012,6.764240615846553e-18,W_PMA821,186.41,0.0025348522060456625,Water pipe,-0.004185165563741171
W_JIN1280,W_JIN1281,0.0,0.0025380710659898475,Water,0.0002595259589291165,7.241053837081993e-18,W_PMA848,36.708,0.0012682308180088776,Water pipe,-0.03216729517952768
W_JVN1299,W_JVN1300,7.097647095566922e-05,0.0025380710659898475,Water,0.00028653798698560816,4.935527330589314e-19,W_PMA863,148.64,0.01135613788308457,Water pipe,-0.005150263424111824
W_JVN1307,W_JIN1308,0.0001419529419084,0.0031725888324873096,Water,0.0002734465839431812,-3.630600823025326e-19,W_PMA868,60.308,0.01760877332466387,Water pipe,-0.012961814162779457
W_JVN1315,W_JIN1316,0.0,0.0025380710659898475,Water,0.00025894075193691436,6.63911862437813e-18,W_PMA874,37.254,0.0025348522060456625,Water pipe,-0.028736967612789578
W_JVN1317,W_JIN1318,0.0,0.0025380710659898475,Water,0.0002717101179807582,-8.326331978829735e-19,W_PMA875,28.453,0.0025348522060456625,Water pipe,-0.043599920602411385
W_JVN1319,W_JIN1320,0.0,0.0019035532994923856,Water,0.0002857366545498357,1.1478172991863106e-18,W_PMA876,16.515,0.0012682308180088776,Water pipe,-0.11206050532486608
W_JIN1321,W_JVN1322,0.0115797928976195,0.0031725888324873096,Water,0.00025336260944424716,5.478399988143444e-18,W_PMA878,106.79,0.0361252651535879,Water pipe,-0.00345740146398361
W_JVN1327,W_JIN1328,0.0115018157872601,0.0031725888324873096,Water,0.0002439106921938031,-1.0191734717676987e-17,W_PMA882,23.845,0.02382117301694086,Water pipe,-0.1507176338316465
W_JVN1335,W_JIN1336,0.0016088000120451,0.0031725888324873096,Water,0.0004176429078909581,-1.1044541624900622e-17,W_PMA889,25.523,0.08025100669844754,Water pipe,0.035439921304011184
W_JIN1336,W_JVN1337,0.0054059633718838,0.0031725888324873096,Water,0.00041806033291098225,-1.0114596931109226e-17,W_PMA890,21.86,0.301145270368141,Water pipe,0.03737629683859449
W_JIN1336,W_JVN1473,0.007014763383929,0.0031725888324873096,Water,0.0004280650412577704,-8.433638472115731e-18,W_PMA1010,375.845,0.3511792293405521,Water pipe,-0.006755403920758078
W_JVN1482,W_JIN1549,0.0024272200521255,0.0031725888324873096,Water,0.00044240408946910186,1.809033336471789e-18,W_PMA891,351.927,0.12657362015521342,Water pipe,-0.001085880194308494
W_JIN1549,W_JIN1552,0.0010668376940807,0.0031725888324873096,Water,0.0004195854388342248,-7.188137123270118e-18,W_PMA1074,193.418,0.06499843885292707,Water pipe,-0.020133295932966436
W_JIN1549,W_JVN1339,0.0013603823580447,0.0031725888324873096,Water,0.00042383513253453056,-1.0125541111470048e-17,W_PMA1072,88.114,0.06499843885292707,Water pipe,0.035237434471652215
W_JIN1667,W_JVN1345,0.0054059633718838,0.0031725888324873096,Water,0.000414694860304801,9.788679189766515e-18,W_PMA895,99.549,0.2995406686859648,Water pipe,0.05309741991291732
W_JIN1667,W_JIN1344,0.0045787807962735,0.0038071065989847713,Water,0.00040802466092395835,1.1348282386552049e-17,W_PMA1119,138.376,0.264356920066051,Water pipe,-0.034506838595061505
W_JIN1667,W_JIN1687,0.000827182575667,0.005710659898477157,Water,0.0004082998140588454,4.763812047508795e-18,W_PMA1141,93.145,0.05067773096124814,Water pipe,-0.004820877256445998
W_JIN1344,W_JVN1346,0.0032302278311425,0.0031725888324873096,Water,0.0004034745401701622,4.272871385782585e-18,W_PMA896,19.241,0.2139898090894167,Water pipe,-0.06625956875641453
W_JIN1344,W_JVN1347,0.0013485529651309,0.0031725888324873096,Water,0.00040348006045567444,5.04175315324207e-18,W_PMA897,15.48,0.06618136988241505,Water pipe,-0.055282771077503165
W_JIN996,W_JVN1388,0.0011145166139096,0.0031725888324873096,Water,0.0003085574646340647,-4.663787416814919e-18,W_PMA938,16.286,0.10431520364117436,Water pipe,-0.2830858606908212
W_JVN1365,W_JIN1366,0.0002365882327263,0.0031725888324873096,Water,0.00038498968585889515,-9.096238590411724e-18,W_PMA917,10.756,0.008843817696648201,Water pipe,-0.042757907602078475
W_JIN1366,W_JVN1367,0.0,0.0031725888324873096,Water,0.0003846705805120471,-7.7953116410127e-18,W_PMA918,19.348,0.0025348522060456625,Water pipe,-0.07240155768768275
W_JIN1366,W_JIN1491,0.0002365882327263,0.004441624365482233,Water,0.00039036841126551425,8.292532868754421e-18,W_PMA1025,132.428,0.012609883831344613,Water pipe,-0.03767338093000748
W_JVN1370,W_JIN1371,0.0,0.0019035532994923856,Water,0.00024088810579475016,2.734782469500656e-20,W_PMA920,9.04,0.0012682308180088776,Water pipe,0.7532056785822718
W_JIN1384,W_JVN1385,0.0004593307219669,0.0025380710659898475,Water,0.00029694012885977993,-1.1261444832962536e-18,W_PMA936,13.925,0.04706134181395633,Water pipe,0.20966015869559942
W_JIN1668,W_JVN1387,0.0011145166139096,0.0031725888324873096,Water,0.0003055587162909678,5.825730184123119e-18,W_PMA937,125.931,0.10205395453038442,Water pipe,-0.010667840977492326
W_JIN1668,W_JVN1386,0.0004593307219669,0.0031725888324873096,Water,0.0003000953485689355,1.8280962109768423e-18,W_PMA1120,132.78,0.04947387734212297,Water pipe,0.006570052307731956
W_JIN1668,W_JIN1696,0.000658942049175,0.005710659898477157,Water,0.00030078306665853047,-7.260697471935411e-19,W_PMA1151,100.694,0.054279635238791125,Water pipe,-0.008458969053962814
W_JIN1512,W_JVN1406,0.0005450795843071,0.0031725888324873096,Water,0.00028178724213294876,-5.350479045182776e-18,W_PMA1042,80.355,0.027529299672641942,Water pipe,-0.010176535293385873
W_JIN1407,W_JVN1408,0.0220890890700337,0.0031725888324873096,Water,0.0004674549301166591,7.356944318425946e-17,W_PMA961,301.17,0.2848095561514023,Water pipe,0.00010318968989452568
W_JIN1407,W_JVN1483,0.0094419834360546,0.0031725888324873096,Water,0.0004776668720740375,5.1106379734202986e-17,W_PMA1018,25.705,0.42021572799345924,Water pipe,0.03165346450776011
W_JIN1407,W_JVN1485,0.027624246111827,0.0031725888324873096,Water,0.00047940985124420466,8.996203416332802e-17,W_PMA1020,364.43,0.4987945369509027,Water pipe,-0.005602796466844262
W_JIN1521,W_JVN1410,0.0218577583497672,0.0038071065989847713,Water,0.000444257320995626,-9.625232840196072e-18,W_PMA962,147.158,0.25997927054195946,Water pipe,0.006607096092945328
W_JIN1521,W_JVN1409,0.0220890890700337,0.0038071065989847713,Water,0.00045294738247231525,-1.0541170542259945e-17,W_PMA1051,108.1,0.28314057727034236,Water pipe,0.012724763605647837
W_JIN1521,W_JIN1551,0.0006309019643462,0.0038071065989847713,Water,0.00043895142996234717,-3.685031331009214e-18,W_PMA1071,221.689,0.031222941458594194,Water pipe,-0.021639775214538682
W_JIN1640,W_JVN1411,0.00059147058748,0.0025380710659898475,Water,0.00035022364403866396,1.1402844429373717e-17,W_PMA963,217.201,0.03245093652730076,Water pipe,0.001972883897895399
W_JIN1606,W_JVN1412,0.0004258588257162,0.0031725888324873096,Water,0.00034098830063815366,8.952695421982019e-18,W_PMA964,155.902,0.03367732216603523,Water pipe,0.030233046208411225
W_JIN1606,W_JIN1605,0.0002313307197207,0.0038071065989847713,Water,0.0003436802136193818,-2.667006204716003e-18,W_PMA1096,57.895,0.013862020349632567,Water pipe,-0.006800594933444774
W_JVN1413,W_JVN1414,0.0017284085063042,0.0025380710659898475,Water,0.00046451323236760324,1.843761935009985e-17,W_PMA965,230.425,0.10881838870308913,Water pipe,-0.004132620562335024
W_JVN1415,W_JIN1510,0.0017284085063042,0.0031725888324873096,Water,0.00044773228925059803,-5.546438335613319e-18,W_PMA966,127.963,0.10657001503207593,Water pipe,0.013797679576477971
W_JIN1510,W_JIN1550,0.0004626614390702,0.0031725888324873096,Water,0.0004344037302020288,-4.916581376966532e-18,W_PMA1069,167.56,0.03367732216603523,Water pipe,-0.013126935815975746
W_JVN1416,W_JIN1515,0.0,0.0031725888324873096,Water,0.00028757097995446665,3.0314233447976643e-18,W_PMA967,27.868,0.003799864164110355,Water pipe,-0.05076973998147024
W_JIN1515,W_JIN1417,0.0,0.0025380710659898475,Water,0.00028693052961099646,-6.255764166023697e-19,W_PMA1045,3.215,0.0012682308180088776,Water pipe,0.005701222572193635
W_JIN1501,W_JVN1419,0.0,0.0025380710659898475,Water,0.0002995633661820381,4.927546491961191e-19,W_PMA968,26.161,0.0025348522060456625,Water pipe,-0.04870998022755012
W_JIN1501,W_JIN1418,0.0,0.0019035532994923856,Water,0.000298928816559288,-1.7186223899590127e-18,W_PMA1031,2.184,0.0012682308180088776,Water pipe,0.007562558737528664
W_JVN1422,W_JIN1506,0.0361328097655175,0.0031725888324873096,Water,0.00044197072114731176,-1.955701769276112e-18,W_PMA971,99.28,0.4749637073541293,Water pipe,-0.009649518651786839
W_JIN1427,W_JVN1443,0.01777572405163,0.0031725888324873096,Water,0.0004524010683136522,-6.261317804584873e-18,W_PMA990,13.951,0.012609883831344613,Water pipe,0.0044809776734636465
W_JVN1429,W_JIN1507,0.0290541591269855,0.0025380710659898475,Water,0.0004582213987507566,1.652948614590486e-17,W_PMA979,128.969,0.48304626467397777,Water pipe,-0.004180500214344264
W_JVN1435,W_JIN1508,0.028989097361937,0.0031725888324873096,Water,0.0004657458010721726,-9.162473493176184e-18,W_PMA983,117.061,0.4855424905606932,Water pipe,-0.008401180764839075
W_JIN1509,W_JVN1440,0.0282579958975136,0.0031725888324873096,Water,0.000474998526449276,1.1718483877422802e-17,W_PMA1039,124.471,0.497563323022252,Water pipe,0.025488165849525013
W_JIN1509,W_JIN1548,0.0017454954305686,0.0031725888324873096,Water,0.00046468845911259657,1.4291662115629967e-17,W_PMA1067,196.496,0.07441682304961228,Water pipe,-0.017908584101052227
W_JVN1441,W_JIN1442,0.0282579958975136,0.0025380710659898475,Water,0.00047660459408628157,-7.117331223749278e-18,W_PMA989,264.085,0.4977484074690426,Water pipe,-0.005397482270739138
W_JIN1442,W_JVN1489,0.0282579958975136,0.0025380710659898475,Water,0.00047775637671706496,-1.2156667598137725e-17,W_PMA1023,19.036,0.49783853554747975,Water pipe,0.03092604962324236
W_JVN1444,W_JVN1445,0.01777572405163,0.0025380710659898475,Water,0.0004347724153219326,1.484825868036176e-17,W_PMA991,355.041,0.010100782504852432,Water pipe,-0.00223394622552863
W_JVN1446,W_JIN1500,0.01777572405163,0.0031725888324873096,Water,0.00041620862157170095,7.074321771851848e-18,W_PMA992,44.522,0.007585243458471878,Water pipe,-0.02312266987400314
W_JVN1448,W_JVN1449,0.0,0.0025380710659898475,Water,0.00041283077934557125,9.980922659572531e-19,W_PMA994,233.702,0.026294866884047006,Water pipe,-0.003274865412837849
W_JVN1450,W_JIN1451,0.0,0.0025380710659898475,Water,0.0003963860968122428,4.271726054964757e-18,W_PMA995,174.02,0.02382117301694086,Water pipe,-0.011542185963181899
W_JIN1451,W_JVN1452,0.0,0.0025380710659898475,Water,0.0003865278406206368,5.832959656199277e-18,W_PMA996,87.216,0.022581911938429646,Water pipe,0.010876694006693305
W_JVN1453,W_JVN1454,0.0,0.0025380710659898475,Water,0.00037390032607104954,-9.748544539332695e-19,W_PMA997,273.933,0.020098561491490943,Water pipe,-0.002882363818842875
W_JVN1455,W_JIN1456,0.0,0.0031725888324873096,Water,0.00036407599165375054,1.6323767654551754e-17,W_PMA998,11.986,0.01760877332466387,Water pipe,0.031168326286677865
W_JIN1456,W_JVN1457,0.0,0.0031725888324873096,Water,0.0003577133442686811,2.1525863226404527e-17,W_PMA999,189.511,0.015112547437948426,Water pipe,-0.007538540931418218
W_JVN1458,W_JVN1459,0.0,0.0025380710659898475,Water,0.000346427429044079,2.196493734456217e-18,W_PMA1000,177.377,0.012609883831344613,Water pipe,-0.0043758145271699
W_JVN1460,W_JIN1461,0.0,0.0025380710659898475,Water,0.0003395945362880946,-7.497189775707316e-18,W_PMA1001,53.63,0.010100782504852432,Water pipe,0.01773301314029076
W_JIN1461,W_JVN1462,0.0,0.0025380710659898475,Water,0.00033367749829296494,-2.0076862330307845e-18,W_PMA1002,158.893,0.008843817696648201,Water pipe,-0.012253984453855024
W_JVN1463,W_JVN1464,0.0,0.0025380710659898475,Water,0.00032431155858361077,2.0596057176723894e-17,W_PMA1003,189.11,0.006325059790323463,Water pipe,-0.0033535967976620258
W_JVN1465,W_JIN1466,0.0,0.0031725888324873096,Water,0.000316336947482616,-2.772145399554643e-18,W_PMA1004,101.877,0.003799864164110355,Water pipe,-0.016295405874386645
W_JIN1466,W_JIN1467,0.0,0.0025380710659898475,Water,0.0003133154599968931,1.235526468887179e-18,W_PMA1005,19.614,0.0012682308180088776,Water pipe,0.022706590034336664
W_JVN1469,W_JIN1470,0.0643690636455416,0.0025380710659898475,Water,0.0002658977315586774,3.9705097443634935e-05,W_PMA1007,143.03,0.008843817696648201,Water pipe,0.01524202837050232
W_JIN1470,W_J1,0.0643690636455416,0.0025380710659898475,Water,0.0002612597084793376,0.0002849328157412512,W_PMA1008,125.767,0.007585243458471878,Water pipe,-0.023064647021461108
W_JVN1475,W_JVN1477,0.007014763383929,0.0025380710659898475,Water,0.00044918544970232925,-1.462567300961802e-17,W_PMA1013,384.413,0.3525617296865796,Water pipe,-0.0015789954110583169
W_JVN1478,W_JVN1481,0.0024272200521255,0.0031725888324873096,Water,0.0004586565658986209,-2.4570275656915593e-17,W_PMA1016,25.33,0.1287640543472313,Water pipe,0.032416714694360894
W_JVN1478,W_JVN1484,0.0094419834360546,0.0031725888324873096,Water,0.00046843111950745434,-3.523498533338922e-17,W_PMA1019,390.391,0.41919695882112473,Water pipe,-0.004165437364723941
W_JVN1486,W_JIN1487,0.027624246111827,0.0038071065989847713,Water,0.00048065076144548604,1.890121318000651e-17,W_PMA1021,26.057,0.49893133849853055,Water pipe,0.031228626680217635
W_JIN1487,W_JVN1488,0.0017284085063042,0.0038071065989847713,Water,0.00047841549903059397,1.5437295539631428e-17,W_PMA1022,45.83,0.11106032465421396,Water pipe,0.028175815138344818
W_JIN1487,W_JVN1490,0.0282579958975136,0.0038071065989847713,Water,0.00047928362264599634,3.653970767516314e-17,W_PMA1024,370.97,0.4980139634144379,Water pipe,-0.008985029358245723
W_JIN1491,W_JVN1492,0.0032302278311425,0.0038071065989847713,Water,0.0003990965164420257,1.0769893159533728e-17,W_PMA1026,123.827,0.2120665402727662,Water pipe,0.03321602489117817
W_JIN1491,W_JIN1695,0.0029936395984162,0.006345177664974619,Water,0.00039203901213094583,1.5159156642536235e-17,W_PMA1150,111.295,0.20039173525520732,Water pipe,-0.006343115056950766
W_JIN1495,W_JIN1471,0.0637084024239739,0.0031725888324873096,Water,0.00025734413461011245,0.011873260106945019,W_PMA1027,66.163,0.0025348522060456625,Water pipe,-0.021597293519973547
W_JIN1471,W_JIN1522,0.0006606612215677,0.0031725888324873096,Water,0.00025819451258226765,0.7181952796652582,W_PMA1160,14.605,0.0025348522060456625,Water pipe,-0.02042173168277201
W_JIN1531,W_JIN1532,0.0388934877881538,0.0038071065989847713,Water,0.0003114029514596559,-3.185604831036744e-18,W_PMA1057,141.489,0.14391683753448203,Water pipe,-0.0074460701882704105
W_JIN1534,W_JIN1601,0.000685586712223,0.0025380710659898475,Water,0.00030475653517482795,-3.16555060818995e-17,W_PMA1065,181.801,0.04221695759795795,Water pipe,0.007290486513160592
W_JIN1548,W_JIN1547,0.0017454954305686,0.005076142131979695,Water,0.0004520830899784441,2.0745162776271027e-17,W_PMA1089,59.628,0.07324515802992895,Water pipe,-0.023594684474824427
W_JIN1550,W_JIN1615,0.0004626614390702,0.0031725888324873096,Water,0.0004246598402480885,-8.97210190509608e-18,W_PMA1106,48.303,0.03245093652730076,Water pipe,-0.015846366257327073
W_JIN1551,W_JIN1648,0.0006309019643462,0.0038071065989847713,Water,0.00042258489983810815,4.555379922153218e-18,W_PMA1116,139.146,0.029993336959915535,Water pipe,-0.020496571861040844
W_JIN1552,W_JIN1679,0.0010668376940807,0.004441624365482233,Water,0.0004092139613161703,-1.301990444355692e-18,W_PMA1132,62.07,0.063813898393467,Water pipe,-0.02379882523931088
W_JIN1536,W_JIN1537,0.0001577254913226,0.006979695431472081,Water,0.00030858601380296237,-7.056558015966781e-17,W_PMA1078,235.563,0.006325059790323463,Water pipe,-0.010487395491778
W_JIN1537,W_JIN1538,0.0002418457523509,0.0076142131979695426,Water,0.0003215414253379428,-7.04279945753385e-17,W_PMA1079,289.214,0.012609883831344613,Water pipe,-0.009065864499080367
W_JIN1538,W_JIN1539,0.0003259660133788,0.0076142131979695426,Water,0.00033501475395797647,-6.01594376668132e-17,W_PMA1080,221.258,0.018854472123063452,Water pipe,-0.009951386202923932
W_JIN1539,W_JIN1540,0.0005047215699557,0.0076142131979695426,Water,0.00034616329586250846,-4.6118470263758493e-17,W_PMA1081,173.113,0.02505882466547998,Water pipe,-0.010667280190920794
W_JIN1540,W_JIN1541,0.0006939921591616,0.0076142131979695426,Water,0.00035772459301079576,-3.1142038980301115e-17,W_PMA1082,209.919,0.031222941458594194,Water pipe,-0.010748288969581589
W_JIN1541,W_JIN1542,0.0008096575180757,0.0076142131979695426,Water,0.0003698364431753676,-1.2820781811024967e-17,W_PMA1083,170.393,0.0373468225024061,Water pipe,-0.0113462177808652
W_JIN1542,W_JIN1543,0.0009463529431943,0.0076142131979695426,Water,0.00038176691794517415,1.6279405228673876e-17,W_PMA1084,181.54,0.04343046779691569,Water pipe,-0.011172628273026449
W_JIN1543,W_JIN1544,0.001104078434518,0.0076142131979695426,Water,0.00039513723438169927,3.995822116084309e-17,W_PMA1085,190.125,0.04947387734212297,Water pipe,-0.010779766632794584
W_JIN1544,W_JIN1545,0.001293349023731,0.0076142131979695426,Water,0.0004091265966114462,5.217297717534532e-17,W_PMA1086,175.883,0.05547705113802793,Water pipe,-0.011178361408688919
