source,target,id,link_type,betweenness_centrality,cluster_num,katz_centrality,maxflow,length,link_category,degree_centrality,eigenvector_centrality,closeness_centrality,cluster
W_JIN447,W_JVN1438,W_PMA986,Water,0.03194235665611953,2,-0.019661563142853583,0.0079881459968447,108.23,Water pipe,0.0038071065989847713,-1.983420727486974e-17,0.0005819370754079974,water2
W_JIN449,W_JVN1436,W_PMA984,Water,0.031449871084659235,2,-0.016990793085044722,0.0080591224678022,83.16,Water pipe,0.0038071065989847713,4.366880748011017e-18,0.0005794724043976103,water2
W_JIN449,W_JIN1508,W_PMA1038,Water,0.031261567777924416,1,-0.011029787794218714,0.008141928354371,21.273,Water pipe,0.004441624365482233,1.2881360207370246e-17,0.0005789473883723421,water1
W_JIN455,W_JVN1433,W_PMA981,Water,0.030904274324119883,2,-0.027792990910717526,0.0082483930608053,151.655,Water pipe,0.0038071065989847713,-4.717407096036981e-18,0.0005774292103533042,water2
W_JIN455,W_JVN1434,W_PMA982,Water,0.031039466441775652,2,0.017979139998673403,0.008141928354371,47.252,Water pipe,0.0038071065989847713,-1.3021368491891115e-17,0.000577800908951114,water2
W_JIN457,W_JIN1500,W_PMA1030,Water,0.005063266692202955,2,-0.014827081014647737,0.0180091849461012,43.676,Water pipe,0.004441624365482233,-7.64016261747102e-17,0.0005215837356126996,water2
W_JIN461,W_JVN820,W_PMA462,Water,0.12401301706961428,6,0.009641296360891581,0.003717737755316,34.024,Water pipe,0.0031725888324873096,2.5896238412427535e-18,0.0008246919767447596,water6
W_JIN461,W_JIN1518,W_PMA463,Water,0.12474208884697217,6,0.03612093232667264,0.003767026970939,22.396,Water pipe,0.0038071065989847713,-1.8729398671306863e-18,0.0008274567690595665,water6
W_JIN463,W_JVN822,W_PMA465,Water,0.1262163267014089,6,-0.017595836663441018,0.0038175977064916,174.04,Water pipe,0.0031725888324873096,-4.423129380674972e-18,0.0008403387111670516,water6
W_JIN463,W_JIN1518,W_PMA1048,Water,0.12547116062433006,6,0.040548015234136696,0.003767026970939,25.051,Water pipe,0.0038071065989847713,3.876523953217836e-18,0.0008298038432080327,water6
W_JIN917,W_JIN467,W_PMA542,Water,0.1465756158483788,6,-0.012102561979253357,0.0003084597949919,126.76,Water pipe,0.005076142131979695,-1.1826164989412778e-17,0.0007140638948387869,water6
W_JIN917,W_JVN918,W_PMA543,Water,0.14462498672220273,6,0.02937872472353135,0.0003761196672712,9.81,Water pipe,0.0038071065989847713,-9.40432773376081e-18,0.0007050642893693898,water6
W_JIN467,W_JIN916,W_PMA541,Water,0.1485503864241363,6,-0.02727783818800028,0.0002611421476869,66.182,Water pipe,0.005710659898477157,-8.720834506349851e-18,0.0007270706127318893,water6
W_JIN915,W_JIN914,W_PMA539,Water,0.07147800392057141,1,-0.012981445718637437,0.0006059408060966,133.9,Water pipe,0.005076142131979695,-9.478395891498446e-20,0.0007369281782774623,water1
W_JIN915,W_JIN916,W_PMA540,Water,0.0707730735927949,1,-0.027040118389576342,0.000685741802043,64.252,Water pipe,0.005710659898477157,-8.451903498756921e-18,0.0007326014566702305,water1
W_JIN914,W_JVN913,W_PMA538,Water,0.07221190398784558,5,0.025111873295454876,0.0005728184529838,11.55,Water pipe,0.0038071065989847713,6.593306286173108e-18,0.0007406692010342771,water5
W_JIN911,W_JIN1513,W_PMA536,Water,0.07361854578345442,5,-0.017637160503963425,0.0005246001147983,71.233,Water pipe,0.004441624365482233,-6.0783333295822085e-18,0.0007512327080620827,water5
W_JIN911,W_JVN912,W_PMA537,Water,0.07275428188844076,5,-0.017672265520125716,0.0005728184529838,127.27,Water pipe,0.0038071065989847713,-7.893045944753389e-18,0.000744992955934408,water5
W_JIN908,W_JVN907,W_PMA534,Water,0.0757429933466165,5,-0.010496753243545582,0.0005045777399737,209.6,Water pipe,0.005076142131979695,3.0887885975613463e-17,0.0007673595388895816,water5
W_JIN908,W_JVN909,W_PMA535,Water,0.07479664852302612,5,-0.018850457754187755,0.0005246001147983,54.67,Water pipe,0.004441624365482233,1.8012776713112595e-17,0.0007573943216686381,water5
W_JIN485,W_JVN834,W_PMA474,Water,0.07862387299666204,5,-0.013187173051623214,0.0004633631928489,140.441,Water pipe,0.0031725888324873096,-5.32762879539966e-18,0.0007953487624443732,water5
W_JIN485,W_JIN1512,W_PMA960,Water,0.0778819257795274,5,-0.01021470705067895,0.0004807129961664,68.417,Water pipe,0.0038071065989847713,-1.0181383734510256e-17,0.0007855514387306611,water5
W_JIN832,W_JIN489,W_PMA472,Water,0.08059542471247533,5,-0.013943342843972414,0.0004484230836848,136.271,Water pipe,0.004441624365482233,5.2401455330988276e-18,0.0008093278368025446,water5
W_JIN832,W_JVN833,W_PMA473,Water,0.07941732197290363,5,0.03728235847317041,0.0004633631928489,1.321,Water pipe,0.0038071065989847713,3.341951684654966e-18,0.00080216365164037,water5
W_JIN489,W_JIN1534,W_PMA1063,Water,0.08141784342821459,5,-0.0044518427844898005,0.0004397481809851,76.119,Water pipe,0.004441624365482233,8.915279407185899e-18,0.0008207219053985149,water5
W_JIN896,W_JVN895,W_PMA523,Water,0.05130782279532235,5,0.03139835283025991,0.0017309062233137,11.63,Water pipe,0.0038071065989847713,-2.6364834498980713e-18,0.0007416128798362833,water5
W_JIN896,W_JIN897,W_PMA524,Water,0.05326328021141472,5,-0.01063327307053577,0.0017687603419148,138.64,Water pipe,0.004441624365482233,-1.05972529819498e-17,0.0007526219412294061,water5
W_JIN897,W_JIN898,W_PMA525,Water,0.054607154238111945,5,-0.010967408006358629,0.0017783140126798,2.113,Water pipe,0.0038071065989847713,-7.471096309634483e-18,0.0007629726292369791,water5
W_JIN898,W_JIN901,W_PMA526,Water,0.0559445905449208,5,-0.008526972074424051,0.0017893547979344,55.13,Water pipe,0.004441624365482233,-1.5966030412137314e-17,0.0007674450693480185,water5
W_JIN502,W_JIN904,W_PMA530,Water,0.11991058007075053,6,-0.012737878890951303,0.0056324202823812,114.826,Water pipe,0.0038071065989847713,-8.696729861605146e-18,0.0007777580374239931,water6
W_JIN502,W_JIN504,W_PMA531,Water,0.12038214305257364,6,-0.013066354166114312,0.0035972648574648,34.945,Water pipe,0.0038071065989847713,-8.867986412510901e-18,0.0007819540272301553,water6
W_JIN504,W_JVN905,W_PMA532,Water,0.12090198893355951,6,0.0003721894817388478,0.0036420295205807,53.102,Water pipe,0.0031725888324873096,-3.486158213161835e-18,0.0007847500991065861,water6
W_JIN904,W_JVN903,W_PMA529,Water,0.11945833024859255,6,0.01983825745134496,0.0056403065556699,31.41,Water pipe,0.0031725888324873096,-3.4687087166858977e-18,0.0007737373867256392,water6
W_JIN508,W_JVN906,W_PMA533,Water,0.12146689885376397,6,-0.0033926403457303187,0.0036420295205807,90.343,Water pipe,0.0031725888324873096,-1.3522220011948417e-17,0.0007897763094784263,water6
W_JIN508,W_JIN510,W_PMA955,Water,0.12203180877396844,6,-0.010156703285163137,0.0036656883442312,149.282,Water pipe,0.0038071065989847713,-4.1090527882988074e-18,0.0007984621156420843,water6
W_JIN510,W_JVN817,W_PMA460,Water,0.12265465817316823,6,0.027104855374882244,0.003717737755316,22.806,Water pipe,0.0031725888324873096,2.1886507757528353e-18,0.0008049327155354919,water6
W_JIN512,W_JVN823,W_PMA466,Water,0.1270033379577621,6,0.0033442088180985078,0.0038175977064916,60.33,Water pipe,0.0038071065989847713,9.2525463502445e-18,0.0008533276262569979,water6
W_JIN512,W_JIN835,W_PMA958,Water,0.12822489530658032,6,-0.006884891355059586,0.0039099656936895,164.707,Water pipe,0.005710659898477157,3.194617650631795e-17,0.0008672105444106199,water6
W_JIN824,W_JIN825,W_PMA467,Water,0.08125850986097743,5,-0.011233479775468486,0.0029425967427629,33.16,Water pipe,0.0038071065989847713,-1.3794137575533474e-17,0.0008397050869981795,water5
W_JIN824,W_JIN875,W_PMA956,Water,0.0819747061985586,5,-0.01046261781979346,0.0029405024988975,129.66,Water pipe,0.0038071065989847713,-6.652675840135718e-18,0.0008481625526617286,water5
W_JIN831,W_JVN830,W_PMA471,Water,0.07857719952747136,5,0.03729812096240447,0.0029794177527074,2.47,Water pipe,0.0031725888324873096,-4.9089100720875415e-18,0.0008163045419634454,water5
W_JIN831,W_JIN876,W_PMA957,Water,0.07795435012827157,5,0.007689009337128074,0.0029818756417018,87.191,Water pipe,0.0038071065989847713,-2.114056241154678e-18,0.0008127877590337926,water5
W_JIN877,W_JIN876,W_PMA509,Water,0.07737656476829037,5,0.007311632570216931,0.0029818756417018,42.881,Water pipe,0.0038071065989847713,8.875162161313367e-18,0.0008077704155297512,water5
W_JIN877,W_JIN878,W_PMA510,Water,0.07680521712819753,5,-0.015790453700889724,0.0030158289605541,95.24,Water pipe,0.0038071065989847713,1.6462591102548402e-17,0.0008026942662956301,water5
W_JIN878,W_JVN879,W_PMA511,Water,0.07622743176821634,5,0.01885164458151474,0.0030221379791861,22.82,Water pipe,0.0031725888324873096,1.4635463339720373e-17,0.0007983952119549511,water5
W_JIN881,W_JVN880,W_PMA512,Water,0.07565930298806768,5,-0.006881467751542362,0.0030221379791861,81.533,Water pipe,0.0031725888324873096,-1.3123395271886778e-17,0.0007949794273954616,water5
W_JIN881,W_JIN882,W_PMA513,Water,0.0751845211463004,5,-0.009882772102421621,0.0030410650381111,45.936,Water pipe,0.0038071065989847713,-2.7363725827965864e-18,0.0007910519599841938,water5
W_JIN883,W_JIN882,W_PMA514,Water,0.07470330158464475,5,-0.010659863188166994,0.0030856402739516,46.763,Water pipe,0.0038071065989847713,6.416107262249819e-18,0.0007883209256682646,water5
W_JIN883,W_JVN884,W_PMA515,Water,0.07422851974287746,5,0.02164599392857005,0.0031199455682536,30.66,Water pipe,0.0031725888324873096,8.275134403825615e-18,0.0007860565914836759,water5
W_JIN828,W_JVN827,W_PMA469,Water,0.07982611718581513,5,-0.016346409780369865,0.0029473285067363,210.58,Water pipe,0.0031725888324873096,6.292910545539544e-18,0.0008274278834705827,water5
W_JIN828,W_JVN829,W_PMA470,Water,0.07919683006672697,5,0.03904961569274978,0.0029794177527074,17.77,Water pipe,0.0031725888324873096,4.315945778891102e-18,0.0008171730505896124,water5
W_JIN825,W_JVN826,W_PMA468,Water,0.08054231352339628,5,0.032374372832867704,0.0029473285067363,10.6,Water pipe,0.0031725888324873096,5.6219780483687235e-18,0.0008375264892107725,water5
W_JIN875,W_JVN874,W_PMA508,Water,0.08273596657535834,5,-0.0012733495028767017,0.0029121119105159,83.501,Water pipe,0.0031725888324873096,9.534871931602308e-18,0.0008596220842602646,water5
W_JIN872,W_JVN871,W_PMA506,Water,0.08431964566789735,5,0.025039834670926922,0.0029026483802984,21.94,Water pipe,0.0031725888324873096,-5.627538289578197e-18,0.0008755224840655152,water5
W_JIN872,W_JVN873,W_PMA507,Water,0.08350366467204645,5,-0.010730386808290485,0.0029121119105159,82.36,Water pipe,0.0031725888324873096,-4.76316949813235e-18,0.0008692835677626344,water5
W_JIN890,W_JVN889,W_PMA519,Water,0.04640871796027283,5,0.017990611311993483,0.0047433124085482,33.07,Water pipe,0.0038071065989847713,-5.888144039806533e-19,0.0007757563022807818,water5
W_JIN890,W_JIN891,W_PMA520,Water,0.04439532106518513,5,-0.009619033724630759,0.0047243853496233,151.09,Water pipe,0.005076142131979695,7.924789046010948e-19,0.0007617345173865982,water5
W_JIN891,W_JIN892,W_PMA521,Water,0.042473661678506705,1,-0.010807892923317956,0.0046676041728541,128.57,Water pipe,0.005076142131979695,2.6947841327992674e-18,0.0007414033065409724,water1
W_JIN1050,W_JIN1049,W_PMA664,Water,0.07262955106560358,1,-0.012375485328206946,0.011110717168294,80.57,Water pipe,0.004441624365482233,1.1617227778495278e-17,0.0006382254962051313,water1
W_JIN1050,W_JIN1051,W_PMA665,Water,0.07018643636796719,1,-0.024914097887400757,0.0111533030508665,69.3,Water pipe,0.005076142131979695,1.5011310992673635e-17,0.0006285829613725881,water1
W_JIN1048,W_JIN1047,W_PMA662,Water,0.0767352069244115,1,-0.014575669724935698,0.0110586677577747,136.55,Water pipe,0.005076142131979695,3.1263429241150267e-19,0.000663085749794734,water1
W_JIN1048,W_JIN1049,W_PMA663,Water,0.07426312248727746,1,-0.012498200911325983,0.0111059854043207,71.96,Water pipe,0.004441624365482233,3.1032198337323995e-18,0.0006483976297095497,water1
W_JIN1047,W_JVN1046,W_PMA661,Water,0.0792410893909595,1,0.014843624374885523,0.0110444724635836,21.91,Water pipe,0.0038071065989847713,-7.091003405187462e-18,0.0006745275457452896,water1
W_JIN920,W_JVN919,W_PMA544,Water,0.14331973901483572,6,-0.013083962420683905,0.0003761196672712,124.46,Water pipe,0.0038071065989847713,1.5030690615288012e-18,0.0006966382794428697,water6
W_JIN920,W_JIN1044,W_PMA659,Water,0.1413739381785759,6,-0.02639230633130105,0.0004447302558612,72.48,Water pipe,0.005076142131979695,-3.516935992141624e-18,0.0006847032234050533,water6
W_JIN1036,W_JVN1035,W_PMA652,Water,0.07744898911703453,1,0.016119179299314394,0.0022772986130799,44.657,Water pipe,0.0038071065989847713,-1.2521496165262398e-17,0.0006591766734955077,water1
W_JIN1036,W_JIN1037,W_PMA653,Water,0.07988244723483837,1,-0.0104190516453905,0.0023802144959634,134.431,Water pipe,0.005076142131979695,-1.1251973105364169e-17,0.0006720234944652354,water1
W_JIN1038,W_JIN1037,W_PMA654,Water,0.08234487509213986,1,-0.009777446843621626,0.0026307313706169,155.44,Water pipe,0.005076142131979695,-1.7731352837385197e-18,0.0006940203894612465,water1
W_JIN1038,W_JIN1039,W_PMA655,Water,0.08486041413852041,1,-0.007853448367001716,0.0026946101944758,51.07,Water pipe,0.005710659898477157,-1.3699273080269161e-17,0.0007105250213204869,water1
W_JIN893,W_JVN894,W_PMA522,Water,0.05001384109775999,5,-0.025999906746908406,0.0017309062233137,128.72,Water pipe,0.0038071065989847713,-1.4839883413764698e-17,0.0007318973759361882,water5
W_JIN893,W_JVN1043,W_PMA658,Water,0.048092181711081566,5,0.014639947021589113,0.001711979165149,38.99,Water pipe,0.0038071065989847713,-1.247918861072844e-17,0.0007205839486404117,water5
W_JIN892,W_JIN1024,W_PMA643,Water,0.04057131545149339,1,0.016142079273439556,0.0046055788764648,49.833,Water pipe,0.004441624365482233,-2.3561427664698334e-18,0.0007291726541023799,water1
W_JIN1029,W_JIN1028,W_PMA647,Water,0.029830784532734196,1,-0.006086318338073381,0.0139174923599406,200.11,Water pipe,0.004441624365482233,1.302289134223404e-16,0.0006941597313244653,water1
W_JIN1029,W_JIN1030,W_PMA648,Water,0.02739249812501408,1,-0.0038661496422497726,0.0138323205930913,121.43,Water pipe,0.005076142131979695,3.8137848707273575e-16,0.0006699476690593556,water1
W_JIN1028,W_JVN1027,W_PMA646,Water,0.0314997634137941,5,0.025749452550359323,0.0139387853029305,59.7,Water pipe,0.0031725888324873096,3.224630166993814e-17,0.0007148479679594615,water5
W_JIN1123,W_JIN1122,W_PMA725,Water,0.05424422777940509,1,-0.011626914292284138,0.0040708322911143,105.1,Water pipe,0.004441624365482233,4.9547002855926535e-18,0.0005820450298012611,water1
W_JIN1123,W_JIN1124,W_PMA726,Water,0.05144381962796417,1,-0.032974583945554733,0.0039998558201614,37.851,Water pipe,0.005710659898477157,6.6820904897649065e-18,0.0005731483150140794,water1
W_JIN1122,W_JIN1121,W_PMA724,Water,0.056138526856557944,1,-0.01152327556358999,0.0041023773880539,101.01,Water pipe,0.004441624365482233,1.152381049877073e-17,0.0005954261895983465,water1
W_JIN1121,W_JIN1120,W_PMA723,Water,0.059035500806324415,1,-0.01457108522382114,0.0041575813086451,101.49,Water pipe,0.005076142131979695,6.679156542454421e-18,0.0006093757297970683,water1
W_JIN1120,W_JVN1119,W_PMA722,Water,0.06197110107542111,1,0.013705216456709232,0.0042127852292365,26.35,Water pipe,0.0038071065989847713,-7.449544146315223e-18,0.0006185121039738826,water1
W_JIN1114,W_JVN1113,W_PMA717,Water,0.06134503281627713,1,0.01259645392330852,0.0019063361131851,52.978,Water pipe,0.0038071065989847713,2.4252240297603206e-18,0.0006006215092920657,water1
W_JIN1114,W_JIN1115,W_PMA718,Water,0.06415992583746688,1,-0.010485436783698416,0.001975735330617,132.092,Water pipe,0.005076142131979695,1.0754938787721193e-17,0.0006134339374991198,water1
W_JIN1115,W_JIN1116,W_PMA719,Water,0.06702793004773569,1,-0.012888958754959838,0.0020277847426504,132.983,Water pipe,0.005076142131979695,1.2549141830154742e-17,0.0006328701615331413,water1
W_JIN1116,W_JVN1117,W_PMA720,Water,0.06992973228741844,1,0.034153091294218084,0.0020971839600833,35.803,Water pipe,0.0038071065989847713,3.5387641356220244e-18,0.0006458994947173914,water1
W_JIN1102,W_JIN1031,W_PMA708,Water,0.05215921125055927,1,0.005262214979003023,0.0020684045861966,73.791,Water pipe,0.0038071065989847713,1.2831782176338308e-17,0.0006542326634909332,water1
W_JIN1102,W_JVN1103,W_PMA709,Water,0.04926706559070908,1,-0.012792407876614745,0.0019883589013379,120.68,Water pipe,0.0038071065989847713,5.3386939745444745e-18,0.0006388205962572628,water1
W_JIN1105,W_JVN1104,W_PMA710,Water,0.04735506278386321,1,0.03671314252029827,0.0019883589013379,5.39,Water pipe,0.0038071065989847713,1.7264588019257789e-18,0.0006289611984262782,water1
W_JIN1105,W_JIN1106,W_PMA711,Water,0.04448223028367813,1,-0.007804347099297173,0.0018543074214251,135.145,Water pipe,0.005076142131979695,-2.2244571474370164e-18,0.0006188710232803732,water1
W_JIN1106,W_JIN1107,W_PMA712,Water,0.041657680682655816,1,-0.035656765794701645,0.0018010750665061,57.051,Water pipe,0.005076142131979695,1.0204151491568138e-18,0.0006055348139055349,water1
W_JIN1084,W_JVN1083,W_PMA694,Water,0.11410617087639899,6,0.02095973743062635,0.0216470120382615,46.261,Water pipe,0.0038071065989847713,1.2449647175717949e-17,0.0007569179633631539,water6
W_JIN1084,W_JIN1085,W_PMA695,Water,0.11406271626715249,6,-0.031052733696876878,0.0215642061573503,112.268,Water pipe,0.0038071065989847713,1.0690501341561515e-17,0.0007567413084755431,water6
W_JIN1086,W_JIN1085,W_PMA696,Water,0.11407076341701296,6,-0.029886751467602703,0.0215642061573503,94.884,Water pipe,0.0031725888324873096,5.290836700573254e-18,0.0007569614929210894,water6
W_JIN1086,W_JVN1087,W_PMA697,Water,0.11414962548564549,6,0.042356642908829775,0.02151688851193,8.3,Water pipe,0.0031725888324873096,7.31124466460656e-18,0.0007573288548595538,water6
W_JIN1090,W_JIN1089,W_PMA699,Water,0.1143202250626873,6,-0.006841525254714627,0.0197424767378481,79.6,Water pipe,0.0038071065989847713,-2.1739959653539268e-17,0.000758744673746366,water6
W_JIN1090,W_JVN1091,W_PMA700,Water,0.1144666831901477,6,0.005337325008950566,0.0197069885023656,49.97,Water pipe,0.0031725888324873096,-1.814338634130623e-17,0.0007597031921170597,water6
W_JIN1094,W_JIN1093,W_PMA702,Water,0.11518448895770096,6,-0.014497293025666925,0.0197069885023656,64.346,Water pipe,0.0038071065989847713,5.735767571117715e-18,0.000763528113107532,water6
W_JIN1094,W_JVN1095,W_PMA703,Water,0.11573652343812868,6,-0.005370762054944043,0.0196715002668852,143.04,Water pipe,0.0031725888324873096,-7.048838505420069e-18,0.0007703704940179991,water6
W_JIN1069,W_JIN1068,W_PMA681,Water,0.028000057939478993,1,-0.00513923531124047,0.0015920175937378,66.911,Water pipe,0.005076142131979695,-1.5262863455867073e-17,0.0005917478611207625,water1
W_JIN1069,W_JIN1070,W_PMA682,Water,0.030819779250585027,1,-0.010873582063512811,0.0016834983803525,124.24,Water pipe,0.004441624365482233,-9.434855406043443e-18,0.0006041666755954749,water1
W_JIN1073,W_JVN1072,W_PMA684,Water,0.034653441444109326,1,-0.0017847915708614883,0.0017521089689421,97.65,Water pipe,0.0038071065989847713,8.334653413344626e-18,0.0006233711477003562,water1
W_JIN1073,W_JVN1074,W_PMA685,Water,0.0375504153938758,1,0.011285947657771881,0.0018321546538007,65.73,Water pipe,0.0038071065989847713,1.7322616112386136e-18,0.0006356783048177949,water1
W_JIN1076,W_JIN1066,W_PMA687,Water,0.07526257849994689,1,-0.014956992078663169,0.0052828830045446,109.682,Water pipe,0.005076142131979695,3.833235198959516e-16,0.000652216505451123,water1
W_JIN1076,W_JIN1077,W_PMA688,Water,0.07688649334178821,1,-0.006044844253248041,0.0052891920231757,209.916,Water pipe,0.0038071065989847713,5.499029846382384e-17,0.000675101887219494,water1
W_JIN1251,W_JVN1250,W_PMA823,Water,0.022581911938429646,2,-0.012227072154969078,0.0001773964031657,299.772,Water pipe,0.0031725888324873096,2.9680638765574035e-17,0.0005594790684089661,water2
W_JIN1251,W_JVN1306,W_PMA867,Water,0.020098561491490943,2,0.03851645702294807,0.0001419081676887,21.77,Water pipe,0.0031725888324873096,1.2779551752640944e-17,0.0005350526146198399,water2
W_JVN1131,W_JIN1066,W_PMA732,Water,0.015112547437948426,1,-0.013338577822568537,0.0001064647064316,346.87,Water pipe,0.005076142131979695,5.248548637119419e-16,0.000612833172992781,water1
W_JIN1289,W_JIN1288,W_PMA854,Water,0.02505882466547998,1,-0.009132029335477215,0.0002720764682096,64.415,Water pipe,0.0038071065989847713,7.043655834213629e-18,0.0006326654169671149,water1
W_JIN1289,W_JIN1290,W_PMA855,Water,0.022581911938429646,1,-0.007978001788008716,0.0002247588227985,10.07,Water pipe,0.004441624365482233,7.543975748898283e-19,0.000625416929822722,water1
W_JIN1313,W_JIN1312,W_PMA872,Water,0.007585243458471878,2,-0.003972697788560336,1.1784635715725611e-05,55.82,Water pipe,0.0038071065989847713,-5.4397135978134815e-17,0.0004889380393839325,water2
W_JIN1313,W_JVN1314,W_PMA873,Water,0.005063266692202955,2,0.036604599383057775,0.0,51.07,Water pipe,0.0031725888324873096,-4.875428558699298e-17,0.00048266433206209174,water2
W_JIN1312,W_JVN1311,W_PMA871,Water,0.010100782504852432,2,-0.006780039096770402,8.27611066679431e-05,176.092,Water pipe,0.0031725888324873096,-1.6973589141060786e-17,0.0005032903192246945,water2
W_JIN1309,W_JIN1308,W_PMA869,Water,0.015112547437948426,2,-0.011249569157221674,0.0001419081676887,76.853,Water pipe,0.0038071065989847713,6.759772355896244e-19,0.0005200104002763494,water2
W_JIN1309,W_JVN1310,W_PMA870,Water,0.012609883831344613,2,0.04122994874629911,8.27611066679431e-05,3.69,Water pipe,0.0031725888324873096,4.416395140839951e-18,0.0005146498562990199,water2
W_JIN1303,W_JVN1301,W_PMA864,Water,0.007585243458471878,2,-0.007075327838913177,5.914706102107471e-05,228.86,Water pipe,0.0038071065989847713,2.2710034832983515e-17,0.0005400768056675821,water2
W_JIN1303,W_JVN1305,W_PMA866,Water,0.005063266692202955,2,0.012685724249498952,0.0,63.18,Water pipe,0.0031725888324873096,8.822201150469952e-18,0.0005192802682561072,water2
W_JIN1296,W_JIN1295,W_PMA860,Water,0.008843817696648201,2,-0.008009031452834488,0.0001301235319766,124.048,Water pipe,0.0038071065989847713,5.828936089710651e-18,0.000570351478117636,water2
W_JIN1296,W_JIN1297,W_PMA861,Water,0.006325059790323463,2,-0.009941835638723084,5.914706102188756e-05,21.744,Water pipe,0.0038071065989847713,4.521120245399538e-18,0.0005586626483084897,water2
W_JIN1294,W_JVN1293,W_PMA858,Water,0.013862020349632567,2,0.029325351331067458,0.0001774411773876,30.482,Water pipe,0.0031725888324873096,7.699168340994722e-18,0.0005986108398055485,water2
W_JIN1294,W_JIN1295,W_PMA859,Water,0.01135613788308457,2,-0.00953638642132748,0.0001419529419098,90.983,Water pipe,0.0038071065989847713,1.524382079798326e-17,0.0005881350020046219,water2
W_JIN1297,W_JVN1298,W_PMA862,Water,0.003799864164110355,2,0.006701909607457806,0.0,34.681,Water pipe,0.0031725888324873096,1.0061205857766046e-17,0.0005543201534368874,water2
W_JIN1291,W_JIN1290,W_PMA856,Water,0.018854472123063452,1,-0.011230621314154863,0.0002129294128653,100.143,Water pipe,0.004441624365482233,6.606095138167172e-18,0.0006151565760322781,water1
W_JIN1291,W_JVN1292,W_PMA857,Water,0.016361465096292195,2,0.0216882152012595,0.0001774411773876,24.802,Water pipe,0.0031725888324873096,1.301882210960148e-17,0.0006036356186659138,water2
W_JIN1288,W_JVN1287,W_PMA853,Water,0.027529299672641942,2,0.035819407582733255,0.000331223529232,7.267,Water pipe,0.0031725888324873096,-2.4008831947462125e-18,0.0006396741637626659,water2
W_JIN1285,W_JIN1284,W_PMA851,Water,0.03245093652730076,1,-0.008909956993056242,0.0004022000001881,68.526,Water pipe,0.0038071065989847713,1.0663365821100638e-17,0.0006665831045651553,water1
W_JIN1285,W_JVN1286,W_PMA852,Water,0.029993336959915535,2,0.0018603355345616617,0.000331223529232,91.401,Water pipe,0.0031725888324873096,5.120371652396343e-18,0.000649857959184916,water2
W_JIN1284,W_JVN1283,W_PMA850,Water,0.034902098374797616,1,-0.01034833618147331,0.0004613470612109,99.726,Water pipe,0.0038071065989847713,8.474524349868573e-18,0.0006852431367117902,water1
W_JIN1265,W_JVN1264,W_PMA834,Water,0.015112547437948426,4,0.030274218736875597,0.0720149550724724,41.16,Water pipe,0.0038071065989847713,6.285157004926086e-10,0.0005953913990883517,water4
W_JIN1265,W_JVN1468,W_PMA1006,Water,0.01135613788308457,4,-0.026116800840899748,0.0720504433079695,160.75,Water pipe,0.0038071065989847713,4.076079326613653e-09,0.0005784999207186473,water4
W_JIN1261,W_JIN1260,W_PMA831,Water,0.022581911938429646,4,-0.006306629307685833,0.0719084903659814,103.48,Water pipe,0.0038071065989847713,2.0476690635500632e-17,0.0006254215899952669,water4
W_JIN1261,W_JIN1262,W_PMA832,Water,0.020098561491490943,4,-0.006230038596944631,0.0719676374270359,82.9,Water pipe,0.0038071065989847713,3.6444947993534085e-16,0.000608019754303532,water4
W_JVN1259,W_JIN1260,W_PMA830,Water,0.02505882466547998,4,-0.00625666224148171,0.0718493433049271,39.45,Water pipe,0.0038071065989847713,-1.5273137573576658e-17,0.0006392437546340396,water4
W_JIN1257,W_JIN1256,W_PMA828,Water,0.031222941458594194,4,-0.006552251332799217,0.0717665374239934,80.781,Water pipe,0.004441624365482233,8.322118851702143e-18,0.0006763025138434608,water4
W_JIN1257,W_JVN665,W_PMA829,Water,0.028762123031264786,4,-0.008661630668284539,0.0718138550694301,115.971,Water pipe,0.0031725888324873096,9.4141352743902e-18,0.000655265145883107,water4
W_JIN1256,W_JVN1255,W_PMA827,Water,0.034902098374797616,4,0.039044619764758856,0.07168373154306,17.091,Water pipe,0.0038071065989847713,2.0975899554711845e-18,0.0006871980981292002,water4
W_JIN1253,W_JIN1252,W_PMA825,Water,0.03978510891012621,4,-0.008174813885416826,0.0716600727175026,78.66,Water pipe,0.0038071065989847713,-9.341951838893797e-18,0.0007171976633582801,water4
W_JIN1253,W_JVN1254,W_PMA826,Water,0.0373468225024061,4,0.00534454747025789,0.07168373154306,77.38,Water pipe,0.0031725888324873096,4.050278476689286e-18,0.0006984074737026482,water4
W_JIN1252,W_JIN1127,W_PMA824,Water,0.04221695759795795,4,-0.010110135450252841,0.0716127550720661,80.81,Water pipe,0.0038071065989847713,-1.1710846824253023e-17,0.000737423472494227,water4
W_JIN1127,W_JIN1080,W_PMA729,Water,0.04464236856590133,4,-0.008138237002895732,0.0715890962465088,45.86,Water pipe,0.005076142131979695,-2.9523814293104406e-17,0.0007541670014486589,water4
W_JIN1081,W_JIN1080,W_PMA692,Water,0.11430252133299428,6,-0.005165747593402156,0.0217416473347946,99.761,Water pipe,0.005710659898477157,-2.43565142432205e-17,0.0007594068894462939,water6
W_JIN1081,W_JVN1082,W_PMA693,Water,0.11413353118592456,6,-0.01699556424559932,0.0216470120382615,156.585,Water pipe,0.0038071065989847713,-5.780610744999972e-18,0.0007577028222565708,water6
