W_PMA1,W_PMA2,W_PMA3,W_PMA4,W_PMA5,W_PMA6,W_PMA7,W_PMA8,W_PMA9,W_PMA10,W_PMA11,W_PMA12,W_PMA13,W_PMA14,W_PMA15,W_PMA16,W_PMA17,W_PMA18,W_PMA19,W_PMA20,W_PMA21,W_PMA22,W_PMA23,W_PMA24,W_PMA25,W_PMA26,W_PMA27,W_PMA28,W_PMA29,W_PMA30,W_PMA31,W_PMA32,W_PMA33,W_PMA34,W_PMA35,W_PMA36,W_PMA37,W_PMA38,W_PMA39,W_PMA40,W_PMA41,W_PMA42,W_PMA43,W_PMA44,W_PMA45,W_PMA46,W_PMA47,W_PMA48,W_PMA49,W_PMA50,W_PMA51,W_PMA52,W_PMA53,W_PMA54,W_PMA55,W_PMA56,W_PMA57,W_PMA58,W_PMA59,W_PMA60,W_PMA61,W_PMA62,W_PMA63,W_PMA64,W_PMA65,W_PMA66,W_PMA67,W_PMA68,W_PMA69,W_PMA70,W_PMA71,W_PMA72,W_PMA73,W_PMA74,W_PMA75,W_PMA76,W_PMA77,W_PTV65,W_PTV60,W_PTV61,W_PTV62,W_PTV63,W_PTV64,W_WP81,W_WP82,W_WP83,W_WP84,W_WP85,W_WP86,W_WP87,W_WP88,W_WP89,W_WP90,W_WP91,W_WP92,W_WP93,W_WP94,time
-0.003774236285139391,-0.003774236285139391,0.005857929580683414,0.0027667912840271284,0.0009418981481576552,0.0037314237851388834,-0.008209204865385383,0.0008726537747828671,-0.0052324203066986905,-0.001806728574419002,-0.013094207041281948,0.013681396684904788,-0.004899670069138979,-0.006658055894218565,-0.0025129394691536916,-0.005291613433325839,0.00042392859378510297,-0.006543121790447756,-0.004400781511306883,-0.016824186092395922,0.012445280442379662,0.003342648098860784,0.003658072846910475,-0.004107165046979928,-0.005727152355685527,-0.003125549283683881,0.008242282611855861,-0.0029832303061424954,0.002688707307562592,-0.007157339766225776,0.005252484492533069,0.005228556987544396,0.007517306934094515,-0.002923744352839216,0.004920057925239006,0.006348825371365172,0.005967066597587358,-0.0009770663618103854,0.007961924105190135,0.006130672311247002,0.004972623947076998,-0.0019169467787254018,0.0035438565009508326,0.007705119089971911,0.007705119089971911,0.0020808371444887715,0.0020391044098097906,0.001997393233992485,0.0022559389496898665,0.002214205111525477,0.0018388479446408213,0.003326598926985222,0.007079445540630527,0.00016492063708523107,8.562500000016866e-05,0.00016491934988567964,8.546087315229699e-05,3.0698269739489124e-05,-1.05315654296723e-05,1.353276297010976e-05,3.00119754043746e-06,7.945847673338267e-05,-0.002067240263419557,0.0026612094701710374,0.0062667416905408625,0.00024599257483043266,0.003937244192855288,-0.0021425769516084012,0.0005522136370721568,-0.00290720204500147,-0.004271325294233278,0.0,-0.006749605553659615,0.0,0.0,-0.01550628982077426,-0.0188256850661026,0.0,-0.006749605553659615,0.0,0.0,-0.0188256850661026,-0.01550628982077426,0.0,0.017841370731208187,0.01868169008698744,0.0,0.00932516710262703,0.0,0.0,0.0,0.0,0.0,0.0,0.01868169008698744,0.01868169008698744,0.0,37560
-0.003773697603626024,-0.003773697603626024,0.005858086489782402,0.002769831792181863,0.000941898148157699,0.003730885103625514,-0.008208028088854662,0.0008727676617794152,-0.005230761209996516,-0.0018038449753631927,-0.013093383347788928,0.013682142411468066,-0.004898429397135991,-0.006656226549177701,-0.0025123002567189897,-0.005290068223620172,0.00042302259651401375,-0.006541073594600946,-0.004400561031462531,-0.01682207787504219,0.012442510953418933,0.0033415763716502377,0.0036568321749074206,-0.0041067658105184675,-0.005725142169081886,-0.003124766982552908,0.008239890240024583,-0.0029824628095970786,0.002687188891068301,-0.007155452028716119,0.005249558641639158,0.005225903387142291,0.007513296341537425,-0.0029202140633921626,0.004918416473356406,0.00634529508191831,0.005965426689122746,-0.0009775421140096187,0.007960225647648464,0.006129508154981579,0.004970449737335986,-0.0019166614065485612,0.003543571128774082,0.00770366956152963,0.00770366956152963,0.0020804424712407873,0.0020387052766975564,0.0019969896308954316,0.00225553213441956,0.0022137938370733,0.0018383964259977505,0.003325946432387727,0.007077928970946897,0.00016493949151476472,8.562500000017337e-05,0.00016493820418986356,8.547064356787515e-05,3.070177910651857e-05,-1.0532769638464979e-05,1.353431044232363e-05,3.001540803858651e-06,7.946756062198841e-05,-0.002067722944807532,0.0026600676350822215,0.0062644837903168635,0.0002458110639992069,0.0039349500598661,-0.0021411729798947814,0.0005522718654606226,-0.002905878699081429,-0.004270097408760699,0.0,-0.006748051275242269,0.0,0.0,-0.015510076055492232,-0.018815322768440595,0.0,-0.006748051275242269,0.0,0.0,-0.018815322768440595,-0.015510076055492232,0.0,0.01783981218226309,0.018680038195906037,0.0,0.009324312098682125,0.0,0.0,0.0,0.0,0.0,0.0,0.018680038195906037,0.018680038195906037,0.0,37620
-0.0037731597733464883,-0.0037731597733464883,0.005858240634073476,0.0027728598411240553,0.0009418981481577427,0.0037303472733459762,-0.008206853171890897,0.0008728806652155243,-0.005229106158941159,-0.0018009710707120106,-0.013092558695278735,0.01368288190927233,-0.004897191066091463,-0.006654400798498062,-0.0025116622490984172,-0.005288526176000882,0.0004221185565151714,-0.006539030088494771,-0.004400339712948929,-0.01681997205434838,0.012439746227612151,0.0033405066682131003,0.0036555938438628272,-0.004106366739606111,-0.005723135827495666,-0.0031239860682224594,0.008237502289736411,-0.0029816966893783463,0.0026856736814528806,-0.007153567526535634,0.005246638861780621,0.005223254557026421,0.007509293572107022,-0.0029166912258991283,0.0049167776124647245,0.006341772244425466,0.005963789287165699,-0.0009780159164279442,0.007958529602993387,0.006128344555442813,0.004968279890262471,-0.00191637553607612,0.00354328525830173,0.007702220091518403,0.007702220091518403,0.0020800478145147623,0.0020383061616097123,0.0019965860473297966,0.002255125332893234,0.002213382577867179,0.0018379449361688137,0.00332529396745545,0.007076412482294259,0.00016495833944856378,8.562500000017809e-05,0.00016495705199835815,8.54804106174336e-05,3.0705287271555764e-05,-1.0533973425327666e-05,1.3535857374432472e-05,3.001883949104806e-06,7.947664138092455e-05,-0.0020682042117139347,0.0026589278640814303,0.006262230086296933,0.0002456298562342346,0.003932659950136273,-0.002139771424561661,0.0005523300582976684,-0.0029045577203156646,-0.004268871981505017,0.0,-0.006746497090847337,0.0,0.0,-0.015513843602238642,-0.01880497950383138,0.0,-0.006746497090847337,0.0,0.0,-0.01880497950383138,-0.015513843602238642,0.0,0.01783825357931086,0.018678386295503866,0.0,0.00932345720448218,0.0,0.0,0.0,0.0,0.0,0.0,0.018678386295503866,0.018678386295503866,0.0,37680
-0.003772622791342988,-0.003772622791342988,0.005858392024145108,0.0027758754685566246,0.0009418981481577866,0.0037298102913424737,-0.008205680108032591,0.0008729927858739956,-0.005227455144063601,-0.0017981068333510106,-0.013091733089269234,0.013683615191846365,-0.004895955069735552,-0.006652578631977556,-0.002511025443472086,-0.005286987281781754,0.0004212164679222516,-0.006536991260001671,-0.004400117559498687,-0.01681786862580719,0.012436986252917823,0.003339438983389298,0.0036543578475068494,-0.004105967833887684,-0.005721133320981276,-0.0031232065374990864,0.008235118749923526,-0.002980931941981031,0.002684161670511395,-0.007151686251444415,0.005243725137834541,0.005220610485639215,0.007505298606496444,-0.002913175822375176,0.0049151413361958095,0.006338256840901704,0.005962154385091197,-0.0009784877736649068,0.007956835965287375,0.006127181510605229,0.004966114395319389,-0.0019160891683877954,0.003542998890613495,0.007700770678992476,0.007700770678992476,0.002079653174053835,0.0020379070642889793,0.0019961824830378766,0.0022547185448416073,0.002212971333637416,0.0018374934748804858,0.0033246415317683673,0.007074896073720504,0.0001649771808891103,8.56250000001828e-05,0.00016497589331364548,8.549017430208994e-05,3.070879422094281e-05,-1.0535176804538776e-05,1.35374037805913e-05,3.0022269760525235e-06,7.948571901155554e-05,-0.0020686840678726982,0.0026577901519443197,0.006259980567802411,0.0002454489507760346,0.003930373853529382,-0.0021383722795409814,0.0005523882156441285,-0.0029032391027203545,-0.004267649005714089,0.0,-0.006744942999517748,0.0,0.0,-0.015517592512245205,-0.01879465522520602,0.0,-0.006744942999517748,0.0,0.0,-0.01879465522520602,-0.015517592512245205,0.0,0.017836694923520687,0.018676734386613537,0.0,0.009322602420174816,0.0,0.0,0.0,0.0,0.0,0.0,0.018676734386613537,0.018676734386613537,0.0,37740
-0.003772086654671386,-0.003772086654671386,0.005858540670535439,0.00277887871203297,0.0009418981481578303,0.0037292741546708697,-0.008204508890848113,0.0008731040245433607,-0.005225808155920424,-0.0017952522362649328,-0.013090906535244095,0.013684342272702222,-0.004894721401819992,-0.006650760039451883,-0.0025103898370280107,-0.005285451532307901,0.0004203163248923489,-0.006534957097033476,-0.0043998945748248315,-0.016815767584915976,0.012434231017327883,0.0033383733120334715,0.003653124179591222,-0.004105569093009936,-0.005719134639626176,-0.003122428387198263,0.008232739609552394,-0.00298016856391007,0.002682652850062229,-0.00714980819522678,0.0052408174547202,0.005217971161454202,0.0075013114254522135,-0.002909667834883404,0.004913507638202686,0.0063347488534101215,0.005960521976297724,-0.000978957690311071,0.007955144728612279,0.006126019018457876,0.004963953241998017,-0.0019158023045647919,0.0035427120267905814,0.0076993213230221,0.0076993213230221,0.0020792585496054047,0.00203750798448234,0.0019957789377662285,0.0022543117700003857,0.0022125601041193014,0.0018370420418642181,0.0033239891249132155,0.007073379744289513,0.00016499601583888193,8.562500000018752e-05,0.00016499472813820326,8.549993462345574e-05,3.071229996463487e-05,-1.0536379766762546e-05,1.353894965183704e-05,3.0025698850744925e-06,7.949479351474752e-05,-0.002069162517006329,0.0026566544934613977,0.006257735224184901,0.00024526834686726417,0.003928091759937611,-0.002136975538781872,0.0005524463375606939,-0.0029019228403286616,-0.004266428474659902,0.0,-0.006743389000312428,0.0,0.0,-0.015521322836577364,-0.018784349885625898,0.0,-0.006743389000312428,0.0,0.0,-0.018784349885625898,-0.015521322836577364,0.0,0.01783513621605494,0.01867508247006339,0.0,0.00932174774590611,0.0,0.0,0.0,0.0,0.0,0.0,0.01867508247006339,0.01867508247006339,0.0,37800
-0.003771551360401132,-0.003771551360401132,0.0058586865837324965,0.0027818696089580907,0.000941898148157874,0.0037287388604006133,-0.008203339513935582,0.0008732143820177012,-0.005224165185093755,-0.0017924072525368046,-0.013090079038653314,0.01368506316533494,-0.004893490056118244,-0.0066489450107945275,-0.0025097554269620866,-0.00528391891895553,0.00041941812160578,-0.006532927587541081,-0.004399670762620824,-0.01681366892717668,0.012431480508867611,0.0033373096490147717,0.003651892833889408,-0.004105170516621312,-0.005717139773550573,-0.003121651614144279,0.008230364857623407,-0.0029794065516807076,0.002681147211947156,-0.007147933349691213,0.005237915797398815,0.005215336572976039,0.007497332009774017,-0.0029061672455344624,0.004911876512159211,0.006331248264061369,0.005958892054207189,-0.0009794256709484894,0.00795345588706915,0.006124857077004715,0.004961796419817361,-0.0019155149456893223,0.003542424667915201,0.00769787202269345,0.00769787202269345,0.0020788639409215536,0.002037108921941457,0.0019953754112660895,0.0022539050081093587,0.0022121488890522053,0.0018365906368555344,0.0033233367464838796,0.00707186349308107,0.00016501484430035197,8.562500000019224e-05,0.00016501355647450462,8.55096915832128e-05,3.0715804500900915e-05,-1.0537582314348323e-05,1.3540494990964267e-05,3.0029126766159445e-06,7.950386489129182e-05,-0.002069639562826204,0.00265552088343782,0.006255494044826091,0.0002450880437526602,0.003925813659281648,-0.0021355811962503863,0.0005525044241079135,-0.00290060892719048,-0.004265210381638371,0.0,-0.006741835092306214,0.0,0.0,-0.015525034626135158,-0.01877406343828209,0.0,-0.006741835092306214,0.0,0.0,-0.01877406343828209,-0.015525034626135158,0.0,0.01783357745806921,0.018673430546677517,0.0,0.009320893181820597,0.0,0.0,0.0,0.0,0.0,0.0,0.018673430546677517,0.018673430546677517,0.0,37860
-0.0037710169056152406,-0.0037710169056152406,0.005858829774174555,0.0027848481965893055,0.0009418981481579179,0.00372820440561472,-0.008202171970922587,0.0008733238590967361,-0.0052225262221910086,-0.001789571855347585,-0.013089250604913207,0.013685777883222708,-0.004892261026425156,-0.006647133535916378,-0.0025091222104778894,-0.005282389433131776,0.00041852185226609975,-0.006530902719514343,-0.004399446126560797,-0.01681157264809597,0.012428734715595455,0.0033362479892168435,0.003650663804196253,-0.004104772104372059,-0.005715148712907138,-0.0031208762151701914,0.008227994483171049,-0.0029786459018182085,0.0026796447480311827,-0.007146061706670254,0.005235020150873548,0.005212706708740372,0.007493360340314364,-0.0029026740364864754,0.0049102479517601294,0.006327755055013573,0.005957264612264683,-0.0009798917201506183,0.007951769434778174,0.006123695684264294,0.004959643918324146,-0.0019152270928447343,0.0035421368150707028,0.007696422777108423,0.007696422777108423,0.0020784693477582956,0.0020367098764219257,0.0019949719032926272,0.002253498258913086,0.0022117376881802685,0.0018361392595947178,0.0033226843960812657,0.007070347319190668,0.00016503366627598927,8.562500000019695e-05,0.00016503237832501852,8.551944518071321e-05,3.0719307829473414e-05,-1.0538784448180861e-05,1.3542039796975365e-05,3.0032553487945045e-06,7.951293314430531e-05,-0.002070115209032418,0.0026543893166933717,0.0062532570191377495,0.0002449080406791448,0.003923539541510562,-0.002134189245929589,0.0005525624753461946,-0.0028992973573725165,-0.004263994719969112,0.0,-0.006740281274589661,0.0,0.0,-0.015528727931654097,-0.018763795836494887,0.0,-0.006740281274589661,0.0,0.0,-0.018763795836494887,-0.015528727931654097,0.0,0.01783201865071238,0.01867177861727578,0.0,0.009320038728061305,0.0,0.0,0.0,0.0,0.0,0.0,0.01867177861727578,0.01867177861727578,0.0,37920
-0.0037704832874101103,-0.0037704832874101103,0.005858970252250445,0.0027878145120372407,0.0009418981481579617,0.0037276707874095874,-0.008201006255466091,0.0008734324565856177,-0.005220891257844892,-0.001786746017975477,-0.013088421239406824,0.013686486439826649,-0.0048910343065569715,-0.0066453256047656435,-0.002508490184786744,-0.005280863066274499,0.0004176275110998446,-0.006528882480981812,-0.004399220670299585,-0.016809478743185162,0.012425993625602937,0.0033351883275377467,0.003649437084328003,-0.0041043738559144805,-0.005713161447881053,-0.003120102187117892,0.008225628475263348,-0.0029778866108577666,0.0026781454502025023,-0.007144193258020384,0.0052321305001889916,0.005210081557313545,0.007489396397978517,-0.002899188189944622,0.00490862195072047,0.006324269208471909,0.005955639643938757,-0.0009803558424818124,0.00795008536587855,0.006122534838269517,0.004957495727093219,-0.0019149387471157212,0.0035418484693417788,0.007694973585384613,0.007694973585384613,0.0020780747698760154,0.002036310847683709,0.0019945684136053756,0.0022530915221605228,0.0022113265012520264,0.001835687909826436,0.003322032073313216,0.007068831221729481,0.0001650524817682584,8.562500000020164e-05,0.00016505119369220945,8.552919541851872e-05,3.0722809951295786e-05,-1.0539986167932855e-05,1.3543584070872529e-05,3.0035979029396748e-06,7.952199827369072e-05,-0.0020705894593140146,0.0026532597880623886,0.006251024136561475,0.0002447283368957651,0.003921269396601623,-0.002132799681819416,0.0005526204913358028,-0.0028979881249581534,-0.004262781482995416,0.0,-0.006738727546269014,0.0,0.0,-0.015532402803705927,-0.0187535470337131,0.0,-0.006738727546269014,0.0,0.0,-0.0187535470337131,-0.015532402803705927,0.0,0.01783045979512665,0.018670126682673857,0.0,0.009319184384769747,0.0,0.0,0.0,0.0,0.0,0.0,0.018670126682673857,0.018670126682673857,0.0,37980
-0.003769950502895535,-0.003769950502895535,0.005859108028299776,0.0027907685922666137,0.0009418981481580057,0.00372713800289501,-0.008199842361252258,0.0008735401752950523,-0.005219260282713254,-0.0017839297137953712,-0.013087590947484181,0.013687188848590734,-0.0048898098903512295,-0.006643521207327571,-0.0025078593471077317,-0.005279339809852254,0.0004167350923564877,-0.006526866860010547,-0.004398994397472933,-0.016807387207960302,0.01242325722701452,0.0033341306588899867,0.0036482126681221944,-0.004103975770902405,-0.005711177968689733,-0.0031193295268380043,0.008223266823001965,-0.00297712867534488,0.0026766493103722376,-0.007142327995621899,0.005229246830431396,0.005207461107292735,0.007485440163724162,-0.0028957096881614213,0.004906998502776269,0.0063207907066889,0.005954017142720774,-0.000980818042498104,0.007948403674528383,0.0061213745370677815,0.004955351835726649,-0.0019146499095878706,0.003541559631814018,0.007693524446655009,0.007693524446655009,0.0020776802070392457,0.0020359118354909187,0.001994164941968017,0.002252684797604982,0.0022109153280203695,0.0018352365872997048,0.00332137977779445,0.0070673151998240594,0.00016507129077961965,8.562500000020634e-05,0.00016507000257853766,8.55389422991876e-05,3.0726310867309335e-05,-1.0541187473278078e-05,1.3545127813657675e-05,3.003940340379596e-06,7.953106027935006e-05,-0.0020710623173488857,0.002652132292393789,0.006248795386568636,0.0002445489316535509,0.003919003214560369,-0.0021314124979365636,0.0005526784721368632,-0.00289668122404734,-0.004261570664084073,0.0,-0.006737173906465902,0.0,0.0,-0.015536059292699342,-0.01874331698351383,0.0,-0.006737173906465902,0.0,0.0,-0.01874331698351383,-0.015536059292699342,0.0,0.01782890089244757,0.018668474743683244,0.0,0.009318330152085934,0.0,0.0,0.0,0.0,0.0,0.0,0.018668474743683244,0.018668474743683244,0.0,38040
-0.0037694185491945454,-0.0037694185491945454,0.0058592431126133345,0.0027937104740971223,0.0009418981481580493,0.003726606049194018,-0.008198680281996234,0.000873647016041076,-0.005217633287478905,-0.0017811229162783579,-0.013086759734462407,0.013687885122941779,-0.004888587771666523,-0.006641720333624305,-0.002507229694667567,-0.005277819655363889,0.0004158445903081632,-0.006524855844705952,-0.004398767311697588,-0.016805298037942205,0.012420525507987515,0.00333307497820036,0.0036469905494374215,-0.004103577848991505,-0.005709198265582627,-0.00311855823118971,0.008220909515521993,-0.0029763720918349413,0.0026751563204745563,-0.007140465911378869,0.005226369126728141,0.005204845347305593,0.007481491618561245,-0.0028922385134359596,0.004905377601683841,0.006317319531963628,0.0059523971021250045,-0.000981278324746963,0.007946724354904582,0.006120214778720826,0.00495321223385388,-0.0019143605813478563,0.003541270303574093,0.00769207536006802,0.00769207536006802,0.002077285659016791,0.002035512839611935,0.001993761488148501,0.00225227808500426,0.002210504168242672,0.001834785291768011,0.003320727509146361,0.007065799252616361,0.00016509009331252907,8.562500000021106e-05,0.00016508880498645927,8.554868582270904e-05,3.0729810577488014e-05,-1.0542388364856599e-05,1.3546671024732004e-05,3.0042826598754052e-06,7.954011916375024e-05,-0.002071533786803951,0.0026510068245509163,0.006246570758660253,0.00024436982420578547,0.003916740985420231,-0.0021300276883146033,0.0005527364178093587,-0.002895376648756702,-0.00426036225662535,0.0,-0.006735620354317373,0.0,0.0,-0.015539697448880853,-0.01873310563960167,0.0,-0.006735620354317373,0.0,0.0,-0.01873310563960167,-0.015539697448880853,0.0,0.017827341943804115,0.018666822801111302,0.0,0.009317476030148403,0.0,0.0,0.0,0.0,0.0,0.0,0.018666822801111302,0.018666822801111302,0.0,38100
-0.0037688874234433883,-0.0037688874234433883,0.005859375515433351,0.0027966401942043093,0.0009418981481580933,0.003726074923442859,-0.008197520011441965,0.0008737529796451158,-0.005216010262849621,-0.001778325598991124,-0.013085927605626109,0.013688575276289321,-0.004887367944382558,-0.006639922973714609,-0.002506601224700553,-0.005276302594338602,0.0004149559992497663,-0.006522849423211546,-0.004398539416571421,-0.01680321122865644,0.012417798456711909,0.0033320212804099207,0.0036457707221533913,-0.004103180089839413,-0.005707222328841091,-0.0031177882970410084,0.008218556541991726,-0.0029756168568931657,0.002673666472466464,-0.007138606997218996,0.005223497374247743,0.005202234266010248,0.007477550743551702,-0.0028887746481139863,0.004903759241219693,0.006313855666641844,0.005950779515688785,-0.0009817366937667719,0.007945047401202719,0.006119055561304372,0.004951076911132097,-0.0019140707634836198,0.003540980485709946,0.0076906263247873115,0.0076906263247873115,0.0020768911255815144,0.002035113859819196,0.0019933580519188344,0.002251871384120415,0.0022100930216805686,0.001834334022989095,0.0033200752669972702,0.007064283379263582,0.00016510888936943855,8.562500000021575e-05,0.00016510760091842605,8.555842598907086e-05,3.0733309081804325e-05,-1.054358884330886e-05,1.3548213703497902e-05,3.0046248601890404e-06,7.954917492935519e-05,-0.0020720038713351414,0.00264988337941151,0.006244350242366875,0.00024419101380768237,0.003914482699242721,-0.0021286452470036243,0.0005527943284131332,-0.0028940743932191924,-0.004259156254032605,0.0,-0.006734066888975718,0.0,0.0,-0.015543317322335534,-0.018722912955808295,0.0,-0.006734066888975718,0.0,0.0,-0.018722912955808295,-0.015543317322335534,0.0,0.017825782950318704,0.01866517085576126,0.0,0.009316622019094205,0.0,0.0,0.0,0.0,0.0,0.0,0.01866517085576126,0.01866517085576126,0.0,38160
-0.0037683571227914332,-0.0037683571227914332,0.005859505246953741,0.0027995577891204377,0.000941898148158137,0.0037255446227909017,-0.008196361543362089,0.0008738580669338781,-0.005214391199557877,-0.001775537735595322,-0.01308509456622749,0.013689259322025587,-0.004886150402399897,-0.006638129117693789,-0.0025059739344485575,-0.005274788618335579,0.00041406931349861615,-0.006520847583708714,-0.004398310715673591,-0.016801126775633425,0.012415076061410261,0.003330969560473929,0.0036445531801706636,-0.004102782493105353,-0.005705250148778227,-0.003117019721268386,0.008216207891612535,-0.0029748629670947827,0.0026721797583276388,-0.007136751245093537,0.005220631558199652,0.005199627852095169,0.007473617519809258,-0.0028853180745877344,0.004902143415180748,0.006310399093115783,0.0059491643769719,-0.000982193154087772,0.007943372807637027,0.006117896882908442,0.004948945857245296,-0.0019137804570838455,0.003540690179310261,0.007689177339991588,0.007689177339991588,0.0020764966065103608,0.0020347148958892226,0.001992954633055105,0.002251464694719794,0.00220968188809998,0.0018338827807249719,0.003319423050982168,0.007062767578937939,0.00016512767895279586,8.562500000022047e-05,0.00016512639037688582,8.556816280146585e-05,3.073680638143904e-05,-1.0544788908066059e-05,1.354975585135541e-05,3.0049669432893508e-06,7.955822757541999e-05,-0.002072472574587479,0.0026487619518676467,0.006242133827248442,0.00024401249971660454,0.00391222834611708,-0.0021272651680703998,0.0005528522040078897,-0.002892774451584251,-0.0042579526497424506,0.0,-0.006732513509608257,0.0,0.0,-0.015546918962987889,-0.018712738886091904,0.0,-0.006732513509608257,0.0,0.0,-0.018712738886091904,-0.015546918962987889,0.0,0.017824223913107264,0.018663518908432254,0.0,0.009315768119058937,0.0,0.0,0.0,0.0,0.0,0.0,0.018663518908432254,0.018663518908432254,0.0,38220
-0.003767827644401087,-0.003767827644401087,0.005859632317320505,0.0028024632952351847,0.000941898148158181,0.003725015144400553,-0.008195204871557654,0.0008739622787393166,-0.00521277608836092,-0.0017727592998472749,-0.013084260621486654,0.01368993727352538,-0.004884935139640035,-0.00663633875569334,-0.0025053478211611406,-0.005273277718944018,0.0004131845273943488,-0.006518850314416628,-0.0043980812125646454,-0.01679904467440841,0.01241235831033762,0.0033299198133617774,0.0036433379174107346,-0.004102385058450356,-0.005703281715738704,-0.0031162525007569566,0.008213863553618665,-0.002974110419024919,0.0026706961700604993,-0.007134898646977191,0.005217771663834002,0.005197026094278982,0.00746969192849926,-0.0028818687752955705,0.004900530117383955,0.006306949793823809,0.005947551679556877,-0.0009826477102313047,0.007941700568440162,0.006116738741636908,0.004946819061904789,-0.0019134896632384312,0.0035403993854649365,0.00768772840487462,0.00768772840487462,0.00207610210158444,0.002034315947602696,0.0019925512313375606,0.0022510580165730496,0.0022092707672711326,0.0018334315647419552,0.0033187708607426425,0.007061251850826705,0.00016514646206504464,8.562500000022517e-05,0.00016514517336428214,8.557789626051849e-05,3.074030247660498e-05,-1.0545988559526232e-05,1.35512974681053e-05,3.0053089085790685e-06,7.956727710376366e-05,-0.002072939900195134,0.002647642536825673,0.00623992150289423,0.00024383428119204899,0.003909977916160232,-0.0021258874455982973,0.0005529100446531917,-0.0028914768180177217,-0.0042567514372144465,0.0,-0.006730960215397379,0.0,0.0,-0.015550502420602384,-0.018702583384536772,0.0,-0.006730960215397379,0.0,0.0,-0.018702583384536772,-0.015550502420602384,0.0,0.017822664833279246,0.018661866959919355,0.0,0.009314914330176734,0.0,0.0,0.0,0.0,0.0,0.0,0.018661866959919355,0.018661866959919355,0.0,38280
-0.003767298985447689,-0.003767298985447689,0.005859756736631852,0.002805356748796688,0.0009418981481582249,0.003724486485447153,-0.00819404998985815,0.0008740656158986609,-0.005211164920040437,-0.0017699902655970553,-0.01308342577659188,0.013690609144146028,-0.004883722150044985,-0.006634551877880866,-0.00250472288209529,-0.005271769887782838,0.00041230163529889553,-0.006516857603591963,-0.004397850910786634,-0.01679696492052147,0.01240964519178135,0.0033288720340570585,0.003642124927815619,-0.0041019877855371974,-0.005701317020098673,-0.00311548663240029,0.008211523517277202,-0.0029733592092784536,0.0026692156996899474,-0.007133049194867987,0.005214917676441554,0.0051944289813104045,0.00746577395083838,-0.002878426732722,0.0048989193416663825,0.006303507751250428,0.005945941417048506,-0.0009831003667103665,0.00794003067786332,0.006115581135607554,0.004944696514848777,-0.0019131983830381382,0.0035401081052647324,0.007686279518644954,0.007686279518644954,0.002075707610588817,0.0020339170147442563,0.001992147846550405,0.002250651349455182,0.0022088596589686016,0.001832980374810696,0.0033181186959267456,0.007059736194131908,0.00016516523870862448,8.562500000022989e-05,0.00016516394988305466,8.558762636813395e-05,3.074379736799822e-05,-1.0547187797603251e-05,1.355283855434679e-05,3.005650756743539e-06,7.957632351492072e-05,-0.002073405851781421,0.002646525129206268,0.0062377132589226045,0.00024365635749532165,0.00390773139951687,-0.0021245120736870225,0.0005529678504084631,-0.0028901814867015895,-0.004255552609931171,0.0,-0.0067294070055402295,0.0,0.0,-0.015554067744784489,-0.018692446405352676,0.0,-0.0067294070055402295,0.0,0.0,-0.018692446405352676,-0.015554067744784489,0.0,0.01782110571193769,0.018660215011013576,0.0,0.0093140606525803,0.0,0.0,0.0,0.0,0.0,0.0,0.018660215011013576,0.018660215011013576,0.0,38340
-0.003766771143119481,-0.003766771143119481,0.005859878514938691,0.002808238185912163,0.0009418981481582687,0.003723958643118943,-0.008192896892121089,0.0008741680792541716,-0.00520955768540265,-0.001767230606788356,-0.013082590036699704,0.013691274947227359,-0.004882511427577478,-0.006632768474459857,-0.002504099114515397,-0.005270265116500519,0.0004114206315963464,-0.006514869439528721,-0.004397619813863222,-0.016794887509517607,0.01240693669406107,0.003327826217557248,0.003640914205348045,-0.004101590674030522,-0.005699356052265451,-0.003114722113100551,0.008209187771887737,-0.0029726093344599478,0.002667738339263384,-0.00713120288078726,0.005212069581353391,0.005191836501968175,0.007461863568094448,-0.002874991929397196,0.004897311081884779,0.006300072947925814,0.005944333583074158,-0.0009835511280291763,0.007938363130175883,0.006114424062951972,0.004942578205842419,-0.0019129066175747013,0.0035398163398013844,0.007684830680525916,0.007684830680525916,0.0020753131333125785,0.002033518097102559,0.0019917444784818598,0.002250244693145093,0.0022084485629708583,0.0018325292107057344,0.003317466556189394,0.007058220608070346,0.00016518400888597098,8.562500000023457e-05,0.00016518271993563893,8.55973531234106e-05,3.074729105291583e-05,-1.0548386625608915e-05,1.3554379111272258e-05,3.0059924856633435e-06,7.958536681222833e-05,-0.0020738704329590343,0.002645409723944131,0.0062355090849810476,0.00024347872789014588,0.003905488786358864,-0.002123139046452909,0.0005530256213329887,-0.0028888884518342766,-0.004254356161397776,0.0,-0.006727853879248735,0.0,0.0,-0.015557614984981252,-0.018682327902874395,0.0,-0.006727853879248735,0.0,0.0,-0.018682327902874395,-0.015557614984981252,0.0,0.017819546550179262,0.018658563062501913,0.0,0.009313207086400902,0.0,0.0,0.0,0.0,0.0,0.0,0.018658563062501913,0.018658563062501913,0.0,38400
