W_J1,W_J2,W_J3,W_J4,W_J5,W_J6,W_J7,W_J8,W_J9,W_J10,W_J11,W_J12,W_J13,W_J14,W_J15,W_J16,W_J17,W_J18,W_J19,W_J20,W_J21,W_J22,W_J23,W_J24,W_J25,W_J26,W_J27,W_J28,W_J29,W_J30,W_J31,W_J32,W_J33,W_J34,W_J35,W_J36,W_J37,W_J38,W_J39,W_J40,W_J41,W_J42,W_J43,W_J44,W_J45,W_J46,W_J47,W_J48,W_J49,W_J50,W_J51,W_J52,W_J53,W_J54,W_J55,W_R50,W_R51,W_R52,W_R53,W_R54,W_R55,W_R56,W_R57,W_R58,W_T60,W_T61,W_T62,W_T63,W_T64,W_T65,time
4.261538343211895e-05,0.0,0.0,0.0012703449494351911,0.0,0.000921997975539914,0.0043558475382391715,0.0008027487315588,0.0030909483404750727,0.0,0.0007301663264412836,0.0006445870781006152,0.0012159553166582275,0.0,0.0023137035012257942,0.0,0.005183312355229256,0.0016367564771602064,0.0017568672680113753,0.0,0.003530642699470999,0.0,0.001987830505424671,0.0019688816060380323,0.0,0.0,0.00020034729197024773,0.0005208494442439631,0.003329230052887087,0.0007938868025752682,0.00196443248111992,0.0,0.0003322485787091911,0.0014998209258202248,8.332113969800015e-05,0.0,3.970677060684196e-05,3.971587495988163e-05,3.970760933342337e-05,0.00035716930967089516,7.935689499680986e-05,3.9689519800849274e-05,0.0,0.00015723738497337128,0.0,3.9349328262443045e-05,3.935253926622536e-05,0.0,7.867618234417023e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.013157241171241056,0.0,0.0,-0.009594239622245223,0.0,-0.05803318908135047,-0.018312681699592166,-0.003947453616258119,-0.0038440947669435414,0.006638190638775684,0.0029633280016088804,0.006432778933864302,0.02447021688365948,0.019836959744466125,0.005460121571576558,12240
4.261936310103777e-05,0.0,0.0,0.0012704675431944386,0.0,0.0009220926203345579,0.004356265605473747,0.0008028263045041331,0.0030912465419667043,0.0,0.0007302667733961117,0.0006446788384298996,0.0012160756490358583,0.0,0.002313930838585678,0.0,0.005183827012080786,0.0016369184220990797,0.0017570425259009303,0.0,0.0035309998912111005,0.0,0.001988103457993512,0.0019691716226304125,0.0,0.0,0.00020037732078694988,0.0005209275125742156,0.0033295825177963433,0.0007939661508589406,0.0019646297802704306,0.0,0.0003322808977010183,0.0014999702773129168,8.332943678501949e-05,0.0,3.971085586308195e-05,3.971994410515207e-05,3.9711692584100056e-05,0.000357206406361643,7.936516914484891e-05,3.969363631761784e-05,0.0,0.00015725681315538942,0.0,3.9354202187148097e-05,3.935741221133e-05,0.0,7.868593675868939e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.013156031076697109,0.0,0.0,-0.009593362608831868,0.0,-0.05802759781802136,-0.018310997572572162,-0.003947090837260955,-0.003843746543250477,0.006633701366481445,0.002961401460706127,0.006444081594690044,0.024442566503246926,0.019834466582231473,0.0054709499765650945,12300
4.2623342974992396e-05,0.0,0.0,0.001270590137615008,0.0,0.000922187244575427,0.004356683697616594,0.0008029038813350554,0.0030915447481401656,0.0,0.0007303672326800042,0.0006447706777590376,0.0012161959952607965,0.0,0.0023141581937855455,0.0,0.00518434169216373,0.001637080383751219,0.0017572178089984847,0.0,0.0035313571248365024,0.0,0.0019883764253787765,0.0019694616843603167,0.0,0.0,0.0002004073679358982,0.0005210056285644654,0.0033299349993280714,0.000794045511838625,0.0019648271080787254,0.0,0.0003323132280864964,0.0015001196609437672,8.333773565744562e-05,0.0,3.971494185510557e-05,3.97240140803141e-05,3.9715776582654514e-05,0.0003572435077586728,7.937344415691752e-05,3.969775338710859e-05,0.0,0.0001572762260221927,0.0,3.9359072340125474e-05,3.9362281385636526e-05,0.0,7.869568362356523e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.013154820597004166,0.0,0.0,-0.009592485309175218,0.0,-0.05802200549663331,-0.0183093130641696,-0.003946727975052758,-0.0038433985144365273,0.006629243487392194,0.002959474982131637,0.006454885663357319,0.02441542385324631,0.019831984690980495,0.005481724066506183,12360
4.262732303519208e-05,0.0,0.0,0.001270712732185018,0.0,0.0009222818482958169,0.004357101812638494,0.0008029814616808614,0.0030918429576833896,0.0,0.0007304677020373546,0.0006448625913579466,0.001216316354685051,0.0,0.00231438556565255,0.0,0.005184856392648748,0.0016372423612510214,0.0017573931163247976,0.0,0.0035317143983622334,0.0,0.001988649402311847,0.0019697517835405663,0.0,0.0,0.0002004374319044691,0.0005210837882822236,0.003330287495569392,0.0007941248850650523,0.0019650244634306186,0.0,0.00033234556966480193,0.0015002690758387964,8.334603626672534e-05,0.0,3.9719028578838234e-05,3.972808488076702e-05,3.9719861324940086e-05,0.0003572806138359321,7.938172002829007e-05,3.97018710062761e-05,0.0,0.00015729562366233632,0.0,3.936393872386105e-05,3.936714679162985e-05,0.0,7.870542294377588e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.01315360973877677,0.0,0.0,-0.009591607728046306,0.0,-0.05801641215284445,-0.018307628181996456,-0.003946365031286206,-0.003843050680477007,0.006624815778641685,0.0029575496631742376,0.006465201494551541,0.024388778907697146,0.01982951378705741,0.005492444020815552,12420
4.263130326303762e-05,0.0,0.0,0.0012708353263982323,0.0,0.0009223764315280474,0.004357519948530592,0.0008030590451746353,0.0030921411692988016,0.0,0.000730568179261662,0.000644954574602355,0.0012164367266664367,0.0,0.0023146129530251898,0.0,0.005185371110737406,0.0016374043537408043,0.0017575684469089091,0.0,0.003532071709820065,0.0,0.001988922383636827,0.0019700419126694496,0.0,0.0,0.0002004675112194361,0.0005211619878974251,0.0033306400046230573,0.0007942042700926733,0.0019652218452211826,0.0,0.0003323779222365865,0.0015004185211309534,8.335433856469045e-05,0.0,3.9723116029914056e-05,3.9732156501626164e-05,3.9723946806519816e-05,0.00035731772456459827,7.938999675361088e-05,3.970598917176939e-05,0.0,0.0001573150061617635,0.0,3.9368801342517394e-05,3.9372008433471235e-05,0.0,7.871515472765511e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.0131523985085782,0.0,0.0,-0.009590729870178283,0.0,-0.05801081782175033,-0.01830594293359008,-0.003946002007597862,-0.0038427030412271413,0.0066204171570689195,0.002955626463343461,0.00647503947211052,0.024362621605723223,0.01982705359088837,0.005503110017045501,12480
4.2635283640113324e-05,0.0,0.0,0.0012709579197538413,0.0,0.0009224709943034722,0.004357938103303512,0.0008031366314530892,0.0030924393817027608,0.0,0.0007306686621949094,0.0006450466229735956,0.0012165571105682905,0.0,0.0023148403547527978,0.0,0.005185885843660925,0.0016375663603704204,0.0017577437997877109,0.0,0.0035324290572575985,0.0,0.001989195364308657,0.0019703320644272417,0.0,0.0,0.00020049760444701423,0.0005212402236825439,0.0033309925246064573,0.000794283666479464,0.001965419252354246,0.0,0.00033241028560390484,0.001500567995959753,8.336264250353748e-05,0.0,3.972720420371379e-05,3.9736228937760175e-05,3.972803302270427e-05,0.00035735483991343437,7.939827432697452e-05,3.971010787997116e-05,0.0,0.00015733437360409053,0.0,3.93736602017218e-05,3.93768663167864e-05,0.0,7.872487898646806e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.01315118691292348,0.0,0.0,-0.009589851740268563,0.0,-0.05800522253789557,-0.018304257326416454,-0.003945638905608881,-0.0038423555964371,0.006616046661968106,0.002953706221378133,0.006484410007588585,0.024336941853146832,0.01982460382687841,0.005513722231100504,12540
4.263926414818016e-05,0.0,0.0,0.0012710805117562808,0.0,0.0009225655366524902,0.00435835627498662,0.000803214220156431,0.0030927375936251025,0.0,0.0007307691487270041,0.0006451387320584014,0.0012166775057592333,0.0,0.0023150677696951063,0.0,0.005186400588679142,0.0016377283802969402,0.0017579191740055885,0.0,0.00353278643873751,0.0,0.0019894683393914207,0.0019706222316729968,0.0,0.0,0.00020052771019287728,0.0005213184920126386,0.003331345053650803,0.0007943630737867611,0.001965616683741988,0.0,0.0003324426595701544,0.0015007174994709747,8.337094803581096e-05,0.0,3.973129309539809e-05,3.974030218382355e-05,3.9732119968584734e-05,0.00035739195984910036,7.940655274199617e-05,3.971422712703222e-05,0.0,0.0001573537260708563,0.0,3.93785153083804e-05,3.938172044847961e-05,0.0,7.873459573403927e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.013149974958281936,0.0,0.0,-0.009588973342980577,0.0,-0.05799962633528381,-0.01830257136787291,-0.0039452757269256,-0.003842008345765181,0.006611703439980673,0.00295178967014298,0.0064933235379744094,0.024311729524922308,0.019822164223323238,0.005524280837428258,12600
4.264324476917029e-05,0.0,0.0,0.0012712031019150808,0.0,0.0009226600586045571,0.004358774461627433,0.0008032918109282546,0.003093035803808761,0.0,0.0007308696367952695,0.0006452308975486956,0.0012167979116129782,0.0,0.002315295196721902,0.0,0.0051869153430796535,0.0016378904126843927,0.0017580945686141312,0.0,0.003533143852336939,0.0,0.00198974130405684,0.001970912407441596,0.0,0.0,0.00020055782710214407,0.000521396789365315,0.003331697589900459,0.0007944424915791321,0.0019658141383046028,0.0,0.00033247504394002706,0.0015008670308164177,8.337925511438992e-05,0.0,3.973538269993667e-05,3.9744376234285396e-05,3.973620763906225e-05,0.0003574290843364266,7.941483199187338e-05,3.9718346908901706e-05,0.0,0.00015737306364174182,0.0,3.938336667051528e-05,3.938657083657089e-05,0.0,7.874430498642669e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.013148762651079206,0.0,0.0,-0.00958809468294521,0.0,-0.05799402924738595,-0.018300885065290325,-0.0039449124731400186,-0.0038416612887893675,0.006607386731868085,0.0029498774496704394,0.006501790522558985,0.024286974468393938,0.019819734512334763,0.005534786009189981,12660
4.264722548518278e-05,0.0,0.0,0.001271325689744754,0.0,0.0009227545601881982,0.0043591926612911525,0.0008033694034154566,0.0030933340110094764,0.0,0.0007309701243839913,0.0006453231152413688,0.0012169183275081835,0.0,0.002315522634712756,0.0,0.00518743010417716,0.0016380524567035683,0.0017582699826719115,0.0,0.003533501296147025,0.0,0.0019900142535829416,0.0019712025849410344,0.0,0.0,0.00020058795385932988,0.0005214751123206023,0.0033320501315124546,0.0007945219194242742,0.001966011614970048,0.0,0.0003325074385194719,0.0015010165891537182,8.338756369247748e-05,0.0,3.9739473012133815e-05,3.9748451083454395e-05,3.97402960288732e-05,0.00035746621333865384,7.942311206944032e-05,3.972246722135353e-05,0.0,0.0001573923863947624,0.0,3.9388214297121596e-05,3.939141749005313e-05,0.0,7.87540067616357e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.013147549997698777,0.0,0.0,-0.009587215764761873,0.0,-0.05798843130714703,-0.01829919842593482,-0.0039445491458301625,-0.0038413144250174685,0.006603095860928703,0.0029479701185816517,0.006509821438958457,0.024262666507373198,0.019817314429781026,0.005545237918413085,12720
4.26512062784806e-05,0.0,0.0,0.0012714482747647076,0.0,0.000922849041431022,0.004359610872060345,0.000803446997268176,0.0030936322139955836,0.0,0.0007310706095240068,0.000645415381038031,0.0012170387528283493,0.0,0.0023157500825568343,0.0,0.005187944869312984,0.0016382145115318796,0.0017584454152443306,0.0,0.0035338587682725835,0.0,0.001990287183352877,0.0019714927575499117,0.0,0.0,0.00020061808918826114,0.0005215534575607293,0.0033324026766561373,0.0007946013568929447,0.00196620911267387,0.0,0.0003325398431156693,0.0015011661736462156,8.339587372359387e-05,0.0,3.974356402665095e-05,3.9752526725500965e-05,3.974438513261165e-05,0.00035750334681764324,7.94313929672152e-05,3.972658806000965e-05,0.0,0.00015741169440643653,0.0,3.9393058198042347e-05,3.9396260418766914e-05,0.0,7.876370107936854e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.013146337004483047,0.0,0.0,-0.00958633659299926,0.0,-0.05798283254699152,-0.018297511457008947,-0.003944185746560347,-0.0038409677538960053,0.006598830222852279,0.002946068164089686,0.006517426778311736,0.02423879544701723,0.019814903715238957,0.005555636736129472,12780
4.265518713148873e-05,0.0,0.0,0.0012715708564991946,0.0,0.0009229435023597355,0.004360029092034733,0.000803524592139758,0.003093930411547882,0.0,0.0007311710902923359,0.0006455076909447359,0.0012171591869617564,0.0,0.0023159775391527844,0.0,0.0051884596358547875,0.0016383765763532785,0.0017586208654035308,0.0,0.00353421626683192,0.0,0.0019905600888538997,0.001971782918815131,0.0,0.0,0.00020064823185194928,0.0005216318218697977,0.003332755223512982,0.0007946808035589201,0.0019664066303590987,0.0,0.000332572257537016,0.0015013157834628831,8.340418516157203e-05,0.0,3.9747655738026233e-05,3.975660315447652e-05,3.974847494474907e-05,0.0003575404847340615,7.943967467744212e-05,3.9730709420360524e-05,0.0,0.00015743098775193422,0.0,3.9397898383858525e-05,3.940109963329063e-05,0.0,7.877338796080432e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.013145123677733904,0.0,0.0,-0.009585457172195756,0.0,-0.05797723299882723,-0.018295824165652404,-0.003943822276881328,-0.0038406212748180154,0.006594589276834796,0.0029441720107604113,0.0065246170396687595,0.02421535107949339,0.019812502111959902,0.005565982632501205,12840
4.265916802679343e-05,0.0,0.0,0.0012716934344772861,0.0,0.0009230379430001589,0.004360447319331123,0.0008036021876867389,0.003094228602459575,0.0,0.0007312715648118472,0.0006456000410716657,0.0012172796293014464,0.0,0.002316205003408691,0.0,0.005188974401196433,0.0016385386503582273,0.0017587963322283648,0.0,0.003534573789956779,0.0,0.0019908329656764647,0.001972073062449763,0.0,0.0,0.0002006783806524223,0.0005217102021333428,0.003333107770276555,0.0007947602589989846,0.0019666041669762213,0.0,0.00033260468159311985,0.0015014654177783009,8.341249796055657e-05,0.0,3.975174814069192e-05,3.976068036433052e-05,3.975256545965152e-05,0.0003575776270475427,7.944795719212763e-05,3.9734831297782885e-05,0.0,0.000157450266505207,0.0,3.9402734865792675e-05,3.940593514484413e-05,0.0,7.878306742840618e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.013143910023712877,0.0,0.0,-0.00958457750685956,0.0,-0.05797163269404795,-0.018294136558942294,-0.0039434587383303625,-0.003840274987129901,0.00659037253779443,0.00294228202818763,0.006531402723605847,0.024192323190394546,0.019810109366847,0.005576275776936264,12900
4.266314894714255e-05,0.0,0.0,0.0012718160082328795,0.0,0.000923132363377243,0.004360865552083442,0.0008036797835688526,0.0030945267855362816,0.0,0.0007313720312509555,0.0006456924276327681,0.001217400079245239,0.0,0.002316432474242103,0.0,0.005189489162758023,0.0016387007327437232,0.0017589718148044297,0.0,0.0035349313357924093,0.0,0.0019911058095134476,0.0019723631823310695,0.0,0.0,0.00020070853443051128,0.0005217885953377805,0.003333460315152599,0.0007948397227929445,0.0019668017214832163,0.0,0.00033263711509480537,0.0015016150757726867,8.342081207500522e-05,0.0,3.9755841228989545e-05,3.976475834892532e-05,3.9756656671594885e-05,0.00035761477371683097,7.945624050307295e-05,3.973895368755566e-05,0.0,0.00015746953073910239,0.0,3.940756765562436e-05,3.9410766965204166e-05,0.0,7.879273950575202e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.013142696048640849,0.0,0.0,-0.009583697601468487,0.0,-0.057966031663534895,-0.018292448643892966,-0.003943095132431164,-0.0038399288901374362,0.006586179569550228,0.0029403985377193594,0.006537794325106914,0.024169701565867903,0.019807725230443864,0.005586516338195322,12960
4.2667129875446806e-05,0.0,0.0,0.001271938577304725,0.0,0.0009232267635150863,0.004361283788442881,0.0008037573794490558,0.003094824959596118,0.0,0.000731472487823343,0.0006457848469453423,0.0012175205361957858,0.0,0.002316659950580123,0.0,0.00519000391798609,0.001638862822713367,0.001759147312224151,0.0,0.003535288902497759,0.0,0.0019913786161594653,0.0019726532724986517,0.0,0.0,0.00020073869206559103,0.0005218669985697308,0.003333812856359265,0.000794919194523667,0.001966999292845657,0.0,0.00033266955785412743,0.001501764756631967,8.342912745969284e-05,0.0,3.9759934997183223e-05,3.976883710204933e-05,3.976074857477813e-05,0.00035765192469990536,7.946452460190219e-05,3.974307658487365e-05,0.0,0.00015748878052546426,0.0,3.941239676561595e-05,3.94155951066302e-05,0.0,7.880240421738597e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.01314148175869736,0.0,0.0,-0.00958281746046951,0.0,-0.05796042993765703,-0.018290760427455408,-0.00394273146069378,-0.00383958298311104,0.006582009978848927,0.0029385218183477324,0.006543802325759702,0.02414747600040972,0.019805349456933272,0.005596704484491884,13020
4.2671110794782086e-05,0.0,0.0,0.0012720611412364823,0.0,0.0009233211434369533,0.004361702026578145,0.0008038349749935737,0.0030951231234698337,0.0,0.0007315729327877005,0.0006458772954295636,0.0012176409995606596,0.0,0.002316887431359559,0.0,0.005190518664353923,0.0016390249194774822,0.001759322823586922,0.0,0.0035356464882457697,0.0,0.0019916513815102866,0.00197294332715272,0.0,0.0,0.0002007688524752729,0.0005219454090152212,0.0033341653921274616,0.0007949986737771449,0.0019671968800368707,0.0,0.00033270200968439455,0.001501914459547897,8.343744406971813e-05,0.0,3.9764029439471484e-05,3.9772916617428496e-05,3.9764841163335045e-05,0.0003576890799540903,7.947280948008726e-05,3.974719998485972e-05,0.0,0.00015750801593522108,0.0,3.9417222208447435e-05,3.9420419581799235e-05,0.0,7.881206158868796e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.013140267160019566,0.0,0.0,-0.009581937088278038,0.0,-0.05795482754627042,-0.018289071916516308,-0.00394236772461438,-0.003839237265290412,0.006577863410124915,0.0029366521118764726,0.006549437185321699,0.02412563630527271,0.01980298180414553,0.005606840383586027,13080
4.267509168839244e-05,0.0,0.0,0.0012721836995767944,0.0,0.0009234155031652935,0.004362120264675787,0.0008039125698719588,0.0030954212760010064,0.0,0.0007316733644474826,0.0006459697696079434,0.00121776146875247,0.0,0.0023171149155271262,0.0,0.005191033399362011,0.0016391870222532698,0.001759498347999287,0.0,0.003536004091223773,0.0,0.0019919241015623084,0.001973233340652448,0.0,0.0,0.00020079901461504974,0.0005220238239587622,0.00333451792070131,0.0007950781601425798,0.0019673944820381567,0.0,0.0003327344704001995,0.001502064183718217,8.344576186051228e-05,0.0,3.9768124549997495e-05,3.977699688873647e-05,3.976893443134452e-05,0.00035772623943615146,7.948109512896966e-05,3.975132388257551e-05,0.0,0.00015752723703846364,0.0,3.942204399715925e-05,3.942524040374864e-05,0.0,7.882171164575924e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.013139052258700816,0.0,0.0,-0.009581056489276943,0.0,-0.05794922451871677,-0.018287383117896745,-0.003942003925674974,-0.0038388917358886014,0.006573739540910768,0.002934789627447168,0.00655470933272433,0.024104172317419414,0.01980062203357498,0.005616924202873139,13140
4.267907253969396e-05,0.0,0.0,0.0012723062518793836,0.0,0.000923509842721762,0.004362538500940631,0.0008039901637571674,0.003095719416046288,0.0,0.0007317737811506715,0.0006460622661047158,0.0012178819431890129,0.0,0.0023173424020397028,0.0,0.005191548120538618,0.001639349130265004,0.0017596738845751712,0.0,0.003536361709633987,0.0,0.001992196772412093,0.001973523307514402,0.0,0.0,0.0002008291774778923,0.0005221022407822987,0.0033348704403387084,0.0007951576532124884,0.001967592097839048,0.0,0.0003327669398174574,0.001502213928346846,8.345408078784976e-05,0.0,3.977222032285819e-05,3.978107790960348e-05,3.977302837283962e-05,0.00035776340310238175,7.94893815397798e-05,3.975544827303081e-05,0.0,0.00015754644390451327,0.0,3.942686214510201e-05,3.9430057585825926e-05,0.0,7.883135441532192e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.01313783706078895,0.0,0.0,-0.00958017566781538,0.0,-0.05794362088382114,-0.018285694038350595,-0.003941640065343056,-0.0038385463940955773,0.006569638077811215,0.0029329345455100064,0.006559629156580934,0.024083073908957916,0.019798269910404082,0.0056269561094683986,13200
4.268305341816439e-05,0.0,0.0,0.0012724288010574512,0.0,0.0009236041668565471,0.004362956742692612,0.0008040677581268287,0.0030960175503884687,0.0,0.0007318741882939007,0.0006461547877712896,0.0012180024245586026,0.0,0.0023175698946379802,0.0,0.005192062837858695,0.0016395112458964362,0.0017598494354670404,0.0,0.0035367193485024077,0.0,0.0019924694087800243,0.001973813244852051,0.0,0.0,0.0002008593413190718,0.0005221806601493883,0.0033352229585552457,0.000795237153942848,0.0019677897294822634,0.0,0.00033279941839027376,0.0015023636954508267,8.346240096378528e-05,0.0,3.977631694316502e-05,3.978515986317744e-05,3.977712317245221e-05,0.0003578005726540101,7.949766909676858e-05,3.975957334544477e-05,0.0,0.00015756563778448015,0.0,3.94316769585288e-05,3.943487143413905e-05,0.0,7.884099051083412e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.013136621666996633,0.0,0.0,-0.00957929469779295,0.0,-0.05793801702945484,-0.018284004803088158,-0.0039412761707002366,-0.003838201254692938,0.006565561731459186,0.002931086039056265,0.006564175064133974,0.024062364095413524,0.019795924393286885,0.005636934460200727,13260
4.268703413319756e-05,0.0,0.0,0.00127255133989536,0.0,0.000923698466121907,0.0043633749696998705,0.0008041453490068886,0.0030963156619037684,0.0,0.0007319745701099697,0.0006462473189030491,0.0012181229076708936,0.0,0.0023177973825900785,0.0,0.005192577523668619,0.001639673361962824,0.0017600249936105452,0.0,0.003537076992165444,0.0,0.0019927419693898355,0.0019741031019950934,0.0,0.0,0.00020088950273560962,0.0005222590732132163,0.003335575454834693,0.0007953166591531912,0.00196798736973567,0.0,0.0003328319046414437,0.0015025134785227878,8.34707220268082e-05,0.0,3.9780414023560744e-05,3.97892423646196e-05,3.978121844359377e-05,0.00035783774456285057,7.95059570063164e-05,3.9763698706997044e-05,0.0,0.0001575848163866589,0.0,3.9436487864097746e-05,3.943968137562735e-05,0.0,7.885061878376821e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.013135405894854887,0.0,0.0,-0.009578413445019852,0.0,-0.05793241226850805,-0.018282315182791425,-0.003940912192168928,-0.003837856285699507,0.006561504077125038,0.0029292463990636783,0.00656842435356692,0.024041963554292906,0.01979358684393385,0.0056468630538514045,13320
4.269101475715953e-05,0.0,0.0,0.0012726738713860996,0.0,0.0009237927452756081,0.004363793189593717,0.000804222937932237,0.003096613757578947,0.0,0.0007320749322848948,0.0006463398628577981,0.0012182433943106954,0.0,0.0023180248698158818,0.0,0.005193092188392065,0.0016398354809781478,0.0017602005613008935,0.0,0.0035374346459505525,0.0,0.0019930144696970378,0.001974392897003255,0.0,0.0,0.00020091966208953126,0.0005223374809148787,0.003335927937027009,0.0007953961698641905,0.0019681850208035007,0.0,0.00033286439904929295,0.001502663279699482,8.347904409562363e-05,0.0,3.9784511748327624e-05,3.979332559627399e-05,3.97853143700684e-05,0.00035787492052211654,7.951424565086372e-05,3.976782454603075e-05,0.0,0.0001576039809550977,0.0,3.944129517069272e-05,3.944448771902891e-05,0.0,7.886023985284853e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.013134189843997626,0.0,0.0,-0.009577531982635208,0.0,-0.05792680698353602,-0.018280625301427843,-0.003940548156560856,-0.0038375115017534474,0.006557468114125175,0.00292741453844832,0.0065723522549952056,0.024021898408181364,0.019791256259680704,0.005656740235690393,13380
4.269499527450579e-05,0.0,0.0,0.0012727963951129366,0.0,0.0009238870043366414,0.0043642114006903045,0.000804300524596366,0.0030969118363463823,0.0,0.0007321752733532061,0.0006464324166590299,0.0012183638839292428,0.0,0.002318252355335555,0.0,0.005193606829721992,0.0016399976022119704,0.0017603761377009365,0.0,0.0035377923081609973,0.0,0.001993286906226385,0.001974682625039148,0.0,0.0,0.00020094981850853506,0.0005224158809865818,0.0033362804034913827,0.0007954756856904611,0.0019683826817306323,0.0,0.00033289690143824534,0.001502813098225992,8.348736712829288e-05,0.0,3.978861011144412e-05,3.979740955166246e-05,3.978941094579204e-05,0.00035791210048682996,7.952253502133819e-05,3.977195085741746e-05,0.0,0.00015762313155660723,0.0,3.9446098892477725e-05,3.944929047850446e-05,0.0,7.886985374642492e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.013132973520160995,0.0,0.0,-0.009576650314764104,0.0,-0.057921201200942074,-0.018278935165352412,-0.00394018406525715,-0.0038371669019842567,0.006553453630973065,0.0029255905583106885,0.006575968559836076,0.024002159099231254,0.01978893242390812,0.005666566172657577,13440
4.269897566958477e-05,0.0,0.0,0.0012729189106567844,0.0,0.0009239812433230122,0.004364629601293752,0.0008043781086906756,0.003097209897132669,0.0,0.0007322755918810365,0.0006465249774256065,0.0012184843759730309,0.0,0.0023184798381615827,0.0,0.005194121445336217,0.0016401597249276222,0.0017605517219658274,0.0,0.003538149977082714,0.0,0.001993559275567094,0.001974972281380995,0.0,0.0,0.00020097997116460566,0.0005224942712756675,0.003336632852565244,0.0007955552062430744,0.0019685803515528118,0.0,0.0003329294116315517,0.0015029629333408272,8.349569108251195e-05,0.0,3.9792709106884595e-05,3.980149422430496e-05,3.979350816467701e-05,0.0003579492844119359,7.953082510864437e-05,3.977607763602019e-05,0.0,0.0001576422682574737,0.0,3.9450899043758775e-05,3.9454089668356716e-05,0.0,7.887946049313143e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.013131756929132635,0.0,0.0,-0.009575768445564686,0.0,-0.05791559494693016,-0.01827724478095261,-0.003939819919646125,-0.003836822485508944,0.006549460432189569,0.002923774542449299,0.006579283306050199,0.023982735823293116,0.019786615120692828,0.0056763410316204525,13500
4.2702955926947204e-05,0.0,0.0,0.0012730414176043913,0.0,0.0009240754622520591,0.004365047789729775,0.0008044556899105664,0.003097507938879401,0.0,0.0007323758864774348,0.000646617542372782,0.0012186048698948945,0.0,0.0023187073173186086,0.0,0.005194636032944806,0.0016403218483970418,0.0017607273132598947,0.0,0.0035385076510203875,0.0,0.0019938315744057952,0.001975261861455154,0.0,0.0,0.00020101011926394594,0.0005225726497184373,0.003336985282604212,0.0007956347311372372,0.0019687780293161142,0.0,0.0003329619294540855,0.0015031127842902066,8.350401591640526e-05,0.0,3.979680872861231e-05,3.980557960771253e-05,3.979760602062486e-05,0.00035798647225223496,7.953911590364992e-05,3.9780204876686534e-05,0.0,0.00015766139112347654,0.0,3.945569563895942e-05,3.9458885303005906e-05,0.0,7.888906012183731e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.013130540076641183,0.0,0.0,-0.009574886379152103,0.0,-0.057909988247169704,-0.018275554154536054,-0.003939455721098822,-0.0038364782514351717,0.006545488336002029,0.0029219665611339035,0.006582306432086356,0.02396361887010221,0.019784304138002244,0.005686064979578919,13560
4.2706936031355616e-05,0.0,0.0,0.0012731639155485813,0.0,0.0009241696611404792,0.004365465964346723,0.0008045332679556278,0.00309780596054379,0.0,0.0007324761557941703,0.0006467101088110246,0.0012187253651543659,0.0,0.0023189347918440703,0.0,0.0051951505902915135,0.0016404839719012538,0.001760902910757198,0.0,0.003538865328298625,0.0,0.001994103799526388,0.0019755513608348874,0.0,0.0,0.00020104026204617413,0.0005226510143380655,0.003337337691983421,0.0007957142599925476,0.0019689757140775787,0.0,0.0003329944547324357,0.0015032626503285297,8.351234158855166e-05,0.0,3.9800908970583256e-05,3.9809665695391116e-05,3.98017045075302e-05,0.0003580236639624201,7.954740739719388e-05,3.978433257425251e-05,0.0,0.00015768050021991719,0.0,3.946048869259991e-05,3.946367739696894e-05,0.0,7.889865266160533e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.013129322968352152,0.0,0.0,-0.00957400411959565,0.0,-0.05790438112678799,-0.01827386329232652,-0.003939091470968138,-0.003836134198862741,0.006541537172705289,0.0029201666727256994,0.006585047762966503,0.023944798637033075,0.019781999267773374,0.005695738183743414,13620
