scenario,strategy,meshedness,water_crew,power_crew,transpo_crew,water_perf_ecs,water_perf_pcs,power_perf_ecs,power_perf_pcs,water_mains,power_lines,transpo_links,all_compons
track550,zone,high,6,4,6,445.83,456.123,3.732,2.398,11,6,5,22
track550,capacity,low,3,2,1,321.937,282.423,169.966,155.127,9,4,0,13
track550,centrality,low,3,2,1,327.809,286.965,169.966,155.127,9,4,0,13
track550,zone,low,3,2,1,663.404,519.356,170.795,155.66,9,4,0,13
track550,capacity,med,6,2,6,640.071,655.628,0.0,0.0,15,3,6,24
track550,centrality,med,6,2,6,603.214,622.052,0.0,0.0,15,3,6,24
track550,zone,med,6,2,6,614.05,640.326,0.0,0.0,15,3,6,24
track551,capacity,high,1,3,1,0.0,0.0,0.0,0.0,0,2,0,2
track551,centrality,high,1,3,1,0.0,0.0,0.0,0.0,0,2,0,2
track551,zone,high,1,3,1,0.0,0.0,0.0,0.0,0,2,0,2
track551,capacity,low,1,2,1,0.608,3.342,0.913,2.639,0,2,0,2
track551,centrality,low,1,2,1,0.608,3.342,0.913,2.639,0,2,0,2
track551,zone,low,1,2,1,0.608,3.342,0.913,2.639,0,2,0,2
track551,capacity,med,1,1,2,1.033,1.099,19.842,30.095,1,1,1,3
track551,centrality,med,1,1,2,1.033,1.099,19.842,30.095,1,1,1,3
track551,zone,med,1,1,2,1.033,1.099,19.842,30.095,1,1,1,3
track552,capacity,high,2,1,5,0.505,2.03,0.0,0.0,3,1,4,8
track552,centrality,high,2,1,5,0.505,2.03,0.0,0.0,3,1,4,8
track552,zone,high,2,1,5,0.505,2.03,0.0,0.0,3,1,4,8
track552,capacity,low,3,1,2,50.982,172.189,98.038,119.374,2,2,3,7
track552,centrality,low,3,1,2,51.576,172.188,98.038,119.374,2,2,3,7
track552,zone,low,3,1,2,50.825,172.189,98.038,119.374,2,2,3,7
track552,capacity,med,2,4,1,7.203,9.596,8.306,13.046,2,3,1,6
track552,centrality,med,2,4,1,7.203,9.596,8.306,13.046,2,3,1,6
track552,zone,med,2,4,1,7.203,9.596,8.306,13.046,2,3,1,6
track553,capacity,high,1,1,6,182.237,209.646,0.0,0.0,1,1,5,7
track553,centrality,high,1,1,6,182.237,209.646,0.0,0.0,1,1,5,7
track553,zone,high,1,1,6,182.237,209.646,0.0,0.0,1,1,5,7
track553,capacity,low,2,2,3,95.32,105.367,23.576,18.268,4,1,4,9
track553,centrality,low,2,2,3,95.479,105.406,23.576,18.268,4,1,4,9
track553,zone,low,2,2,3,95.431,105.367,23.576,18.268,4,1,4,9
track553,capacity,med,3,1,1,1.661,1.292,0.918,0.59,3,2,3,8
track553,centrality,med,3,1,1,1.661,1.292,0.918,0.59,3,2,3,8
track553,zone,med,3,1,1,1.661,1.292,0.918,0.59,3,2,3,8
track554,capacity,high,3,3,2,1174.514,1214.539,7.635,4.906,14,12,4,30
track554,centrality,high,3,3,2,1185.474,1236.037,10.441,6.709,14,12,4,30
track554,zone,high,3,3,2,1707.713,1744.769,6.456,4.149,14,12,4,30
track554,capacity,low,5,3,3,667.72,545.922,378.681,302.62,15,12,3,30
track554,centrality,low,5,3,3,669.704,549.533,378.477,307.525,15,12,3,30
track554,zone,low,5,3,3,641.27,523.989,408.752,319.116,15,12,3,30
track554,capacity,med,7,4,2,729.708,793.757,0.0,0.0,13,9,7,29
track554,centrality,med,7,4,2,857.823,950.495,0.0,0.0,13,9,7,29
track554,zone,med,7,4,2,632.271,655.276,0.0,0.0,13,9,7,29
track557,capacity,high,1,1,2,0.0,0.0,0.0,0.0,0,0,2,2
track557,centrality,high,1,1,2,0.0,0.0,0.0,0.0,0,0,2,2
track557,zone,high,1,1,2,0.0,0.0,0.0,0.0,0,0,2,2
track557,capacity,low,2,1,1,8.219,39.247,0.0,0.0,1,0,1,2
track557,centrality,low,2,1,1,8.219,39.247,0.0,0.0,1,0,1,2
track557,zone,low,2,1,1,8.219,39.247,0.0,0.0,1,0,1,2
track557,capacity,med,1,1,1,0.006,0.296,0.0,0.0,0,0,3,3
track557,centrality,med,1,1,1,0.005,0.293,0.0,0.0,0,0,3,3
track557,zone,med,1,1,1,0.006,0.296,0.0,0.0,0,0,3,3
track559,capacity,high,2,5,4,404.879,421.493,5.568,3.578,5,6,3,14
track559,centrality,high,2,5,4,517.009,531.93,5.568,3.578,5,6,3,14
track559,zone,high,2,5,4,463.446,477.15,5.568,3.578,5,6,3,14
track559,capacity,low,3,1,1,673.954,492.894,131.241,84.331,3,3,3,9
track559,centrality,low,3,1,1,673.954,492.894,131.241,84.331,3,3,3,9
track559,zone,low,3,1,1,673.881,492.924,150.721,96.848,3,3,3,9
track559,capacity,med,1,6,1,290.146,322.111,0.0,0.0,4,5,2,11
track559,centrality,med,1,6,1,411.994,441.521,0.0,0.0,4,5,2,11
track559,zone,med,1,6,1,960.646,982.783,0.0,0.0,4,5,2,11
track56,capacity,high,4,1,1,933.826,950.785,28.368,18.228,23,7,0,30
track56,centrality,high,4,1,1,973.29,995.402,15.134,9.725,23,7,0,30
track56,zone,high,4,1,1,857.1,879.873,20.161,12.955,23,7,0,30
track56,capacity,low,6,2,2,599.929,587.604,79.592,81.843,19,7,1,27
track56,centrality,low,6,2,2,637.248,591.974,72.209,95.812,19,7,1,27
track56,zone,low,6,2,2,601.075,550.031,77.809,101.234,19,7,1,27
track56,capacity,med,1,4,6,2167.997,2177.469,8.397,13.789,15,6,6,27
track56,centrality,med,1,4,6,2891.781,2919.57,9.216,21.776,15,6,6,27
track56,zone,med,1,4,6,2660.978,2671.325,6.485,29.301,15,6,6,27
track560,capacity,high,2,1,5,1888.402,1917.677,4.994,3.209,12,7,9,28
track560,centrality,high,2,1,5,1193.712,1234.126,5.777,3.712,12,7,9,28
track560,zone,high,2,1,5,1312.401,1359.418,1.737,1.116,12,7,9,28
track560,capacity,low,2,3,1,2473.074,1841.348,6.526,4.193,10,3,7,20
track560,centrality,low,2,3,1,2877.943,2111.516,6.526,4.193,10,3,7,20
track560,zone,low,2,3,1,2164.81,1592.154,6.526,4.193,10,3,7,20
track560,capacity,med,3,3,2,1539.289,1584.403,2.789,1.792,10,4,8,22
track560,centrality,med,3,3,2,585.831,606.937,2.789,1.792,10,4,8,22
track560,zone,med,3,3,2,374.944,402.427,0.928,0.596,10,4,8,22
track561,capacity,high,5,4,4,32.566,23.078,0.456,1.32,7,4,7,18
track561,centrality,high,5,4,4,186.914,205.037,0.456,1.32,7,4,7,18
track561,zone,high,5,4,4,186.904,205.027,0.456,1.32,7,4,7,18
track561,capacity,low,4,4,7,22.407,165.632,11.293,13.415,5,6,6,17
track561,centrality,low,4,4,7,22.121,165.632,11.293,13.415,5,6,6,17
track561,zone,low,4,4,7,28.976,223.761,19.93,18.965,5,6,6,17
track561,capacity,med,1,2,4,641.082,773.702,3.424,2.2,10,3,6,19
track561,centrality,med,1,2,4,1115.27,1278.504,3.424,2.2,10,3,6,19
track561,zone,med,1,2,4,1817.9,2033.243,1.826,1.173,10,3,6,19
track562,capacity,high,1,1,1,0.0,0.0,0.0,0.0,0,2,0,2
track562,centrality,high,1,1,1,0.0,0.0,0.0,0.0,0,2,0,2
track562,zone,high,1,1,1,0.0,0.0,0.0,0.0,0,2,0,2
track562,capacity,low,1,2,1,0.421,3.809,9.85,6.329,0,1,0,1
track562,centrality,low,1,2,1,0.421,3.809,9.85,6.329,0,1,0,1
track562,zone,low,1,2,1,0.421,3.809,9.85,6.329,0,1,0,1
track562,capacity,med,1,1,1,0.0,0.0,0.0,0.0,0,1,0,1
track562,centrality,med,1,1,1,0.0,0.0,0.0,0.0,0,1,0,1
track562,zone,med,1,1,1,0.0,0.0,0.0,0.0,0,1,0,1
track563,capacity,high,2,6,1,152.283,229.964,0.938,2.26,3,6,5,14
track563,centrality,high,2,6,1,76.784,110.411,0.938,2.26,3,6,5,14
track563,zone,high,2,6,1,1220.761,1252.965,0.938,2.26,3,6,5,14
track563,capacity,low,7,1,2,383.427,322.436,11.709,29.124,6,2,1,9
track563,centrality,low,7,1,2,383.219,322.436,11.709,29.124,6,2,1,9
track563,zone,low,7,1,2,383.253,322.436,11.709,29.124,6,2,1,9
track563,capacity,med,2,7,1,0.154,0.468,0.938,2.26,1,6,0,7
track563,centrality,med,2,7,1,0.154,0.468,0.938,2.26,1,6,0,7
track563,zone,med,2,7,1,0.154,0.468,0.938,2.26,1,6,0,7
track564,capacity,high,1,1,1,0.276,0.097,0.0,0.0,1,0,0,1
track564,centrality,high,1,1,1,0.276,0.097,0.0,0.0,1,0,0,1
track564,zone,high,1,1,1,0.276,0.097,0.0,0.0,1,0,0,1
track564,capacity,low,2,1,1,0.999,3.962,0.0,0.0,1,0,0,1
track564,centrality,low,2,1,1,0.999,3.962,0.0,0.0,1,0,0,1
track564,zone,low,2,1,1,0.999,3.962,0.0,0.0,1,0,0,1
track564,capacity,med,1,1,1,0.005,0.293,0.0,0.0,0,0,1,1
track564,centrality,med,1,1,1,0.005,0.293,0.0,0.0,0,0,1,1
track564,zone,med,1,1,1,0.005,0.293,0.0,0.0,0,0,1,1
track565,capacity,low,1,1,1,3.678,34.698,0.0,0.0,0,0,1,1
track565,centrality,low,1,1,1,3.678,34.698,0.0,0.0,0,0,1,1
track565,zone,low,1,1,1,3.678,34.698,0.0,0.0,0,0,1,1
track567,capacity,high,7,4,4,247.106,288.625,4.307,9.148,8,7,4,19
track567,centrality,high,7,4,4,353.748,398.487,4.307,9.148,8,7,4,19
track567,zone,high,7,4,4,353.987,398.791,2.358,5.0,8,7,4,19
track567,capacity,low,6,2,1,42.043,54.587,20.277,13.029,6,2,1,9
track567,centrality,low,6,2,1,42.534,54.587,20.277,13.029,6,2,1,9
track567,zone,low,6,2,1,41.986,54.587,20.277,13.029,6,2,1,9
track567,capacity,med,2,4,2,467.004,528.169,0.472,3.788,5,4,3,12
track567,centrality,med,2,4,2,267.843,307.652,0.472,3.788,5,4,3,12
track567,zone,med,2,4,2,698.678,732.491,0.472,3.788,5,4,3,12
track568,capacity,low,7,7,2,441.393,378.092,81.225,76.232,17,10,3,30
track568,centrality,low,7,7,2,432.304,376.485,81.225,76.232,17,10,3,30
track568,zone,low,7,7,2,483.836,363.645,88.173,79.231,17,10,3,30
track569,capacity,high,3,2,2,3.77,4.717,1.399,0.899,3,5,3,11
track569,centrality,high,3,2,2,3.77,4.717,2.583,1.66,3,5,3,11
track569,zone,high,3,2,2,3.771,4.72,1.399,0.899,3,5,3,11
track569,capacity,low,2,1,1,55.653,92.495,53.097,34.119,3,3,1,7
track569,centrality,low,2,1,1,55.653,92.495,53.097,34.119,3,3,1,7
track569,zone,low,2,1,1,57.885,91.98,56.293,36.172,3,3,1,7
track569,capacity,med,2,1,4,1.177,2.102,0.0,0.0,2,7,3,12
track569,centrality,med,2,1,4,1.177,2.106,0.0,0.0,2,7,3,12
track569,zone,med,2,1,4,1.177,2.1,0.0,0.0,2,7,3,12
track57,capacity,high,3,5,1,4.375,8.08,1.407,3.391,4,5,2,11
track57,centrality,high,3,5,1,4.373,8.057,1.407,3.391,4,5,2,11
track57,zone,high,3,5,1,30.681,73.065,1.407,3.391,4,5,2,11
track57,capacity,low,5,5,2,200.795,131.821,69.492,51.1,5,4,1,10
track57,centrality,low,5,5,2,201.125,131.821,69.492,51.1,5,4,1,10
track57,zone,low,5,5,2,201.33,131.821,69.492,51.1,5,4,1,10
track57,capacity,med,7,7,2,6.233,8.155,0.0,0.0,6,7,2,15
track57,centrality,med,7,7,2,6.233,8.155,0.0,0.0,6,7,2,15
track57,zone,med,7,7,2,6.233,8.155,0.0,0.0,6,7,2,15
track570,capacity,high,2,5,4,939.874,959.436,8.135,5.227,13,13,4,30
track570,centrality,high,2,5,4,1379.241,1427.257,4.808,3.089,13,13,4,30
track570,zone,high,2,5,4,1439.609,1497.002,8.135,5.227,13,13,4,30
track570,capacity,low,4,2,5,92.232,155.205,180.355,123.35,8,11,5,24
track570,centrality,low,4,2,5,108.004,177.662,181.205,131.817,8,11,5,24
track570,zone,low,4,2,5,107.832,153.924,232.14,153.181,8,11,5,24
track570,capacity,med,6,3,6,314.038,347.753,0.933,0.6,11,11,7,29
track570,centrality,med,6,3,6,439.334,484.375,3.593,2.309,11,11,7,29
track570,zone,med,6,3,6,340.511,373.93,0.933,0.6,11,11,7,29
track571,capacity,high,4,2,2,525.058,565.511,6.788,16.889,10,14,4,28
track571,centrality,high,4,2,2,178.331,227.336,8.325,29.461,10,14,4,28
track571,zone,high,4,2,2,178.183,227.991,11.268,16.779,10,14,4,28
track571,capacity,low,4,7,1,1342.488,1135.529,33.268,42.133,14,6,5,25
track571,centrality,low,4,7,1,736.451,606.915,33.268,42.133,14,6,5,25
track571,zone,low,4,7,1,1448.196,1061.132,33.268,42.133,14,6,5,25
track571,capacity,med,2,2,2,1155.228,1178.992,3.37,8.121,13,9,6,28
track571,centrality,med,2,2,2,1038.387,1065.705,4.094,9.864,13,9,6,28
track571,zone,med,2,2,2,905.952,927.623,1.722,4.149,13,9,6,28
track572,capacity,high,1,1,2,636.586,707.447,0.0,0.0,5,3,2,10
track572,centrality,high,1,1,2,634.333,681.11,0.0,0.0,5,3,2,10
track572,zone,high,1,1,2,605.987,703.487,0.0,0.0,5,3,2,10
track572,capacity,low,7,2,1,331.442,385.515,43.229,57.949,7,3,0,10
track572,centrality,low,7,2,1,331.492,385.515,43.229,57.949,7,3,0,10
track572,zone,low,7,2,1,331.315,385.515,43.229,57.949,7,3,0,10
track572,capacity,med,1,4,1,836.726,961.383,2.764,7.991,4,3,2,9
track572,centrality,med,1,4,1,836.726,961.383,2.764,7.991,4,3,2,9
track572,zone,med,1,4,1,1119.81,1308.111,2.764,7.991,4,3,2,9
track573,capacity,high,5,2,6,697.667,721.415,7.236,29.526,8,7,8,23
track573,centrality,high,5,2,6,762.974,799.432,6.04,28.72,8,7,8,23
track573,zone,high,5,2,6,428.44,462.811,6.048,19.981,8,7,8,23
track573,capacity,low,1,1,6,1233.846,996.256,3.115,5.486,6,2,6,14
track573,centrality,low,1,1,6,908.757,776.278,3.115,5.486,6,2,6,14
track573,zone,low,1,1,6,591.667,569.104,3.115,5.486,6,2,6,14
track573,capacity,med,3,4,5,22.909,57.388,3.617,21.315,3,7,4,14
track573,centrality,med,3,4,5,22.909,57.388,3.627,21.396,3,7,4,14
track573,zone,med,3,4,5,22.909,57.386,4.009,18.671,3,7,4,14
track574,capacity,high,4,1,3,0.354,0.124,0.0,0.0,3,0,3,6
track574,centrality,high,4,1,3,0.354,0.124,0.0,0.0,3,0,3,6
track574,zone,high,4,1,3,0.354,0.124,0.0,0.0,3,0,3,6
track574,capacity,low,3,1,2,4.6,35.628,0.0,0.0,2,0,2,4
track574,centrality,low,3,1,2,5.006,35.628,0.0,0.0,2,0,2,4
track574,zone,low,3,1,2,5.006,35.628,0.0,0.0,2,0,2,4
track574,capacity,med,1,2,6,9.165,32.041,0.933,8.993,3,1,6,10
track574,centrality,med,1,2,6,9.165,32.041,0.933,8.993,3,1,6,10
track574,zone,med,1,2,6,9.165,32.041,0.933,8.993,3,1,6,10
track575,capacity,high,2,1,2,504.581,557.714,2.643,6.37,8,2,2,12
track575,centrality,high,2,1,2,543.251,607.289,2.643,6.37,8,2,2,12
track575,zone,high,2,1,2,485.918,559.77,1.407,3.391,8,2,2,12
track575,capacity,low,6,5,1,200.838,211.73,40.512,59.957,5,7,4,16
track575,centrality,low,6,5,1,301.265,272.2,34.785,52.042,5,7,4,16
track575,zone,low,6,5,1,513.952,480.772,42.15,73.906,5,7,4,16
track575,capacity,med,6,7,5,346.885,372.783,4.191,10.767,7,7,7,21
track575,centrality,med,6,7,5,347.43,373.345,4.191,10.767,7,7,7,21
track575,zone,med,6,7,5,379.349,394.522,4.191,10.767,7,7,7,21
track576,capacity,high,2,1,4,749.937,815.389,61.11,72.007,11,11,7,29
track576,centrality,high,2,1,4,705.498,772.874,63.335,76.628,11,11,7,29
track576,zone,high,2,1,4,1184.25,1251.44,29.697,33.473,11,11,7,29
track576,capacity,low,1,6,2,1484.265,1310.068,97.019,120.128,10,5,3,18
track576,centrality,low,1,6,2,1619.762,1436.777,97.019,120.128,10,5,3,18
track576,zone,low,1,6,2,2248.182,2063.986,97.019,120.128,10,5,3,18
track576,capacity,med,6,2,5,229.064,277.004,21.927,23.38,9,7,4,20
track576,centrality,med,6,2,5,268.012,303.4,22.018,24.979,9,7,4,20
track576,zone,med,6,2,5,410.732,494.049,13.274,14.033,9,7,4,20
track577,capacity,high,4,1,2,3.195,3.044,0.0,0.0,3,0,7,10
track577,centrality,high,4,1,2,3.195,3.044,0.0,0.0,3,0,7,10
track577,zone,high,4,1,2,3.195,3.044,0.0,0.0,3,0,7,10
track577,capacity,low,5,1,3,746.135,614.767,0.0,0.0,4,0,3,7
track577,centrality,low,5,1,3,745.89,614.767,0.0,0.0,4,0,3,7
track577,zone,low,5,1,3,746.213,614.767,0.0,0.0,4,0,3,7
track577,capacity,med,4,1,1,575.543,587.341,26.638,17.117,3,2,1,6
track577,centrality,med,4,1,1,575.543,587.341,26.638,17.117,3,2,1,6
track577,zone,med,4,1,1,575.543,587.341,26.638,17.117,3,2,1,6
track578,capacity,high,1,5,1,0.0,0.0,0.469,1.13,0,4,1,5
track578,centrality,high,1,5,1,0.0,0.0,0.469,1.13,0,4,1,5
track578,zone,high,1,5,1,0.0,0.0,0.469,1.13,0,4,1,5
track578,capacity,low,2,3,3,11.228,36.502,21.879,14.058,1,2,2,5
track578,centrality,low,2,3,3,11.228,36.502,21.879,14.058,1,2,2,5
track578,zone,low,2,3,3,11.297,36.502,21.879,14.058,1,2,2,5
track578,capacity,med,2,3,2,75.002,114.308,0.0,0.0,3,2,3,8
track578,centrality,med,2,3,2,148.97,193.718,0.0,0.0,3,2,3,8
track578,zone,med,2,3,2,19.328,59.807,0.0,0.0,3,2,3,8
track579,capacity,high,3,1,3,445.421,537.5,1.809,16.03,8,2,4,14
track579,centrality,high,3,1,3,638.569,702.933,1.809,16.03,8,2,4,14
track579,zone,high,3,1,3,393.568,455.249,3.288,30.932,8,2,4,14
track579,capacity,low,1,2,2,51.601,175.394,0.941,8.304,3,2,1,6
track579,centrality,low,1,2,2,38.937,167.878,0.941,8.304,3,2,1,6
track579,zone,low,1,2,2,150.031,253.633,0.941,8.304,3,2,1,6
track579,capacity,med,1,2,5,3.968,16.505,0.0,0.0,2,1,5,8
track579,centrality,med,1,2,5,3.968,16.505,0.0,0.0,2,1,5,8
track579,zone,med,1,2,5,123.319,167.977,0.0,0.0,2,1,5,8
track58,capacity,high,1,1,1,0.0,0.0,0.0,0.0,0,0,1,1
track58,centrality,high,1,1,1,0.0,0.0,0.0,0.0,0,0,1,1
track58,zone,high,1,1,1,0.0,0.0,0.0,0.0,0,0,1,1
track58,capacity,low,1,1,1,3.695,35.175,0.0,0.0,0,0,1,1
track58,centrality,low,1,1,1,3.695,35.175,0.0,0.0,0,0,1,1
track58,zone,low,1,1,1,3.695,35.175,0.0,0.0,0,0,1,1
track58,capacity,med,1,1,2,0.006,0.296,0.0,0.0,0,0,2,2
track58,centrality,med,1,1,2,0.006,0.296,0.0,0.0,0,0,2,2
track58,zone,med,1,1,2,0.006,0.296,0.0,0.0,0,0,2,2
track580,capacity,high,3,5,1,860.178,886.63,0.464,0.298,14,4,4,22
track580,centrality,high,3,5,1,1022.465,1072.423,0.464,0.298,14,4,4,22
track580,zone,high,3,5,1,1168.297,1174.981,0.464,0.298,14,4,4,22
track580,capacity,low,4,6,2,539.279,607.789,104.957,117.23,10,8,3,21
track580,centrality,low,4,6,2,196.304,306.116,104.957,117.23,10,8,3,21
track580,zone,low,4,6,2,760.105,784.595,104.957,117.23,10,8,3,21
track580,capacity,med,4,2,5,712.79,727.228,4.598,2.955,7,3,5,15
track580,centrality,med,4,2,5,732.576,748.895,4.598,2.955,7,3,5,15
track580,zone,med,4,2,5,320.527,353.814,4.598,2.955,7,3,5,15
track581,capacity,high,4,3,1,447.559,455.242,33.515,33.93,14,16,0,30
track581,centrality,high,4,3,1,521.09,534.924,27.932,28.56,14,16,0,30
track581,zone,high,4,3,1,453.851,464.629,27.704,26.097,14,16,0,30
track581,capacity,low,4,3,4,853.107,901.867,430.588,424.069,15,12,3,30
track581,centrality,low,4,3,4,880.726,926.837,442.679,438.61,15,12,3,30
track581,zone,low,4,3,4,1247.706,1215.941,975.149,1021.369,15,12,3,30
track581,capacity,med,3,7,2,838.483,875.154,2.804,3.459,19,7,4,30
track581,centrality,med,3,7,2,1126.555,1127.933,2.804,3.459,19,7,4,30
track581,zone,med,3,7,2,984.145,985.825,2.804,3.459,19,7,4,30
track582,capacity,high,4,6,3,679.474,703.314,24.963,39.879,11,8,2,21
track582,centrality,high,4,6,3,565.221,587.254,24.963,39.879,11,8,2,21
track582,zone,high,4,6,3,456.017,488.347,24.963,39.879,11,8,2,21
track582,capacity,low,4,1,1,392.64,402.669,28.646,22.933,9,3,2,14
track582,centrality,low,4,1,1,282.322,299.212,28.646,22.933,9,3,2,14
track582,zone,low,4,1,1,342.768,335.85,40.115,28.918,9,3,2,14
track582,capacity,med,6,2,4,691.28,714.044,6.429,4.131,8,6,3,17
track582,centrality,med,6,2,4,695.662,718.102,2.307,1.483,8,6,3,17
track582,zone,med,6,2,4,694.922,716.382,6.454,4.147,8,6,3,17
track585,capacity,high,3,4,1,841.834,873.666,1.712,1.1,7,5,3,15
track585,centrality,high,3,4,1,1368.34,1394.428,1.712,1.1,7,5,3,15
track585,zone,high,3,4,1,1179.257,1205.328,2.774,1.782,7,5,3,15
track585,capacity,low,1,6,6,388.395,449.696,96.875,119.009,2,7,5,14
track585,centrality,low,1,6,6,606.737,762.913,96.875,119.009,2,7,5,14
track585,zone,low,1,6,6,388.426,449.707,98.458,125.314,2,7,5,14
track585,capacity,med,6,4,1,741.647,755.065,15.311,29.962,5,3,5,13
track585,centrality,med,6,4,1,741.126,754.512,15.311,29.962,5,3,5,13
track585,zone,med,6,4,1,741.647,755.065,15.311,29.962,5,3,5,13
track586,capacity,high,2,7,1,1326.676,1380.915,90.243,98.512,15,15,0,30
track586,centrality,high,2,7,1,1520.656,1547.943,88.716,99.576,15,15,0,30
track586,zone,high,2,7,1,1455.036,1505.419,89.727,95.228,15,15,0,30
track586,capacity,low,4,6,1,1985.675,1785.434,295.641,291.702,9,7,7,23
track586,centrality,low,4,6,1,3058.924,2484.055,293.777,290.505,9,7,7,23
track586,zone,low,4,6,1,1626.244,1504.011,295.631,291.696,9,7,7,23
track586,capacity,med,5,6,4,872.094,900.544,76.976,101.594,13,11,6,30
track586,centrality,med,5,6,4,1296.098,1326.901,73.56,101.286,13,11,6,30
track586,zone,med,5,6,4,977.856,993.663,73.803,99.555,13,11,6,30
track587,capacity,high,1,1,1,0.0,0.0,0.0,0.0,0,0,2,2
track587,centrality,high,1,1,1,0.0,0.0,0.0,0.0,0,0,2,2
track587,zone,high,1,1,1,0.0,0.0,0.0,0.0,0,0,2,2
track587,capacity,low,1,1,3,3.695,34.32,0.0,0.0,0,0,2,2
track587,centrality,low,1,1,3,3.695,34.32,0.0,0.0,0,0,2,2
track587,zone,low,1,1,3,3.695,34.32,0.0,0.0,0,0,2,2
track587,capacity,med,1,1,2,0.005,0.289,0.0,0.0,0,0,3,3
track587,centrality,med,1,1,2,0.005,0.289,0.0,0.0,0,0,3,3
track587,zone,med,1,1,2,0.005,0.289,0.0,0.0,0,0,3,3
track588,capacity,high,2,4,6,1576.988,1738.395,8.982,38.51,8,11,11,30
track588,centrality,high,2,4,6,1042.479,1181.71,6.595,29.345,8,11,11,30
track588,zone,high,2,4,6,1637.19,1803.916,8.58,37.571,8,11,11,30
track588,capacity,low,6,4,1,1484.861,1341.197,656.442,651.461,5,10,8,23
track588,centrality,low,6,4,1,1476.757,1335.509,640.908,649.212,5,10,8,23
track588,zone,low,6,4,1,2597.277,2333.175,2317.35,1963.988,5,10,8,23
track588,capacity,med,4,2,4,881.824,982.722,646.187,537.121,10,14,6,30
track588,centrality,med,4,2,4,917.969,1035.654,640.04,533.386,10,14,6,30
track588,zone,med,4,2,4,903.373,999.613,640.26,526.532,10,14,6,30
track589,capacity,high,7,5,4,761.12,812.857,0.461,1.334,13,10,6,29
track589,centrality,high,7,5,4,659.007,679.531,0.851,2.46,13,10,6,29
track589,zone,high,7,5,4,654.009,677.086,0.858,2.482,13,10,6,29
track589,capacity,low,6,4,2,492.866,486.301,137.513,155.876,9,6,6,21
track589,centrality,low,6,4,2,507.087,555.263,179.44,190.675,9,6,6,21
track589,zone,low,6,4,2,315.756,447.603,179.379,190.864,9,6,6,21
track589,capacity,med,2,5,3,1417.736,1478.751,5.463,4.548,11,13,6,30
track589,centrality,med,2,5,3,1054.715,1119.977,4.302,4.695,11,13,6,30
track589,zone,med,2,5,3,1641.023,1734.419,4.704,5.857,11,13,6,30
track59,capacity,high,2,1,3,155.853,193.915,0.0,0.0,3,1,2,6
track59,centrality,high,2,1,3,148.833,178.569,0.0,0.0,3,1,2,6
track59,zone,high,2,1,3,148.833,178.569,0.0,0.0,3,1,2,6
track59,capacity,low,4,2,3,41.842,62.703,6.997,4.496,3,1,2,6
track59,centrality,low,4,2,3,41.642,62.703,6.997,4.496,3,1,2,6
track59,zone,low,4,2,3,41.494,62.703,6.997,4.496,3,1,2,6
track59,capacity,med,5,6,1,9.108,14.486,17.367,21.805,4,5,2,11
track59,centrality,med,5,6,1,9.108,14.486,17.367,21.805,4,5,2,11
track59,zone,med,5,6,1,9.108,14.486,17.367,21.805,4,5,2,11
track590,capacity,high,1,1,1,0.0,0.0,0.0,0.0,0,0,1,1
track590,centrality,high,1,1,1,0.0,0.0,0.0,0.0,0,0,1,1
track590,zone,high,1,1,1,0.0,0.0,0.0,0.0,0,0,1,1
track590,capacity,med,1,1,2,0.005,0.293,0.0,0.0,0,0,1,1
track590,centrality,med,1,1,2,0.005,0.293,0.0,0.0,0,0,1,1
track590,zone,med,1,1,2,0.005,0.293,0.0,0.0,0,0,1,1
track592,capacity,high,3,4,2,5.15,67.629,0.474,3.808,2,4,1,7
track592,centrality,high,3,4,2,5.15,67.629,0.474,3.808,2,4,1,7
track592,zone,high,3,4,2,5.15,67.629,0.474,3.808,2,4,1,7
track592,capacity,low,2,1,2,494.564,430.352,18.265,11.737,3,3,3,9
track592,centrality,low,2,1,2,494.564,430.352,18.265,11.737,3,3,3,9
track592,zone,low,2,1,2,326.247,293.958,30.928,19.873,3,3,3,9
track592,capacity,med,4,3,3,637.427,664.412,17.996,5.934,4,4,2,10
track592,centrality,med,4,3,3,637.427,664.412,10.057,3.383,4,4,2,10
track592,zone,med,4,3,3,637.427,664.412,10.057,3.383,4,4,2,10
track593,capacity,high,1,2,1,0.0,0.0,0.474,3.808,0,1,0,1
track593,centrality,high,1,2,1,0.0,0.0,0.474,3.808,0,1,0,1
track593,zone,high,1,2,1,0.0,0.0,0.474,3.808,0,1,0,1
track593,capacity,low,1,2,1,0.664,3.996,0.474,3.808,0,1,0,1
track593,centrality,low,1,2,1,0.664,3.996,0.474,3.808,0,1,0,1
track593,zone,low,1,2,1,0.664,3.996,0.474,3.808,0,1,0,1
track595,capacity,high,1,3,2,0.019,0.052,19.842,30.095,1,2,2,5
track595,centrality,high,1,3,2,0.019,0.052,19.842,30.095,1,2,2,5
track595,zone,high,1,3,2,0.019,0.052,19.842,30.095,1,2,2,5
track595,capacity,low,1,2,1,34.872,118.279,91.379,111.584,1,2,3,6
track595,centrality,low,1,2,1,34.595,116.825,91.379,111.584,1,2,3,6
track595,zone,low,1,2,1,34.872,118.279,91.379,111.584,1,2,3,6
track595,capacity,med,1,2,1,4.296,11.224,0.0,0.0,1,1,0,2
track595,centrality,med,1,2,1,4.296,11.224,0.0,0.0,1,1,0,2
